catalog,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count,pm_total_query,cohorts,cohort_ranks,official_best_hip_ids,has_official_best_neighbour,fis_supplemental_hip_ids,has_fis_supplemental_match,any_gaia_hip_hip_ids,has_any_gaia_hip_match,official_neighbourhood_hip_ids
gaia_dr3,1193030490492925824,239.11469743534354,15.655912590196278,2016.0,89.56466413447797,0.18347327,311.18254717012934,0.18631443,-1282.7670369101927,0.19250524,1.5415206,31,0,False,14,1.2350159,0.329785,0,0,3.694426,960.1817,3.9963472,169.65204,3.2928677,600.1079,1.1584685,0.7034795,NOT_AVAILABLE,6182.6055,1319.9719120673158,11.165117512175758,0.0020485006658012977,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,1319.9719120673158,high_pm;brightest;nearest,high_pm:286;brightest:415;nearest:443,78072,True,,False,78072,True,78072
gaia_dr3,1195823284391343104,236.54720068018437,15.421606892423219,2016.0,21.59236669085102,0.3069895,65.95762723653905,0.2157303,-47.79104173145251,0.2574777,3.5283556,95,0,False,13,1.6332855,0.48996162,0,0,3.6537793,581.44354,3.7260256,116.57635,3.5297668,516.57214,1.1503975,0.19625878,NOT_AVAILABLE,,81.45177874332563,46.31266291081068,0.01421750081318997,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:397,,False,77233,True,77233,True,
gaia_dr3,1197588859547184640,237.18465990742192,18.141171933429998,2016.0,8.523070485044334,0.16569327,-52.40655443825129,0.13918325,-88.41932366245398,0.13408995,2.7592351,95,0,False,17,1.1284736,0.2244525,4,0,3.348804,840.9736,4.407007,129.97835,2.5080829,134.78975,1.1867071,1.8989244,NOT_AVAILABLE,,102.78338263073069,117.3286084815006,0.019440560590299003,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:252,77450,True,,False,77450,True,77450
gaia_dr3,1201067439457715072,245.47983846631206,19.153320268640844,2016.0,16.86704837454732,0.14138384,-47.2832107122308,0.11317892,43.13888981594056,0.1157522,2.3379848,95,0,False,21,1.0945742,0.19519807,0,0,3.691747,862.8986,3.845034,225.67642,3.4043772,594.2699,1.1782098,0.44065666,NOT_AVAILABLE,7142.965,64.0052015840047,59.287195826687615,0.008382251505672294,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:413,80170,True,,False,80170,True,80170
gaia_dr3,1201405126966920448,243.62650721110384,19.104635848553055,2016.0,58.87643809493437,0.046296373,-2002.9458701817098,0.03446288,363.56640632519805,0.0389946,1.5146363,95,0,False,21,0.38729626,0.0635296,0,0,11.746953,2152.43,13.165476,1018.5241,10.5643635,2138.1013,1.4473349,2.6011124,VARIABLE,,2035.6749963307468,16.98472313130706,0.0007863310775531606,ruwe_gt_1p4;phot_variable,2,2035.6749963307466,high_pm,high_pm:83,,False,,False,,False,
gaia_dr3,1222646935698492160,233.67254376294218,26.714295174747274,2016.0,42.24080076261629,0.97702134,118.92724128982546,0.34404358,-87.71096348146563,0.6391793,10.337642,95,0,False,10,1.8819535,0.9946901,0,0,2.2693703,222.22235,2.9421518,26.31216,2.4125688,47.053654,0.75918305,0.529583,NOT_AVAILABLE,,147.77314314737762,23.673793629523573,0.023129801493255754,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:27,76267,True,,False,76267,True,76267
gaia_dr3,1244946371540479616,208.67086285879768,18.39612273503526,2016.0,,,,,,,,3,0,False,13,8.704568,2.0407834,0,0,2.5583582,459.32846,3.2581592,35.031643,2.357232,58.035908,0.8872672,0.90092707,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2,,brightest,brightest:62,,False,67927,True,67927,True,
gaia_dr3,1266092694561970432,223.46080112078175,23.5562410319204,2016.0,87.50119907203403,0.06497582,-692.0327234108493,0.04339654,90.61029678731741,0.054671228,1.9052734,95,0,False,21,0.5350959,0.08203521,57,0,10.727757,1763.8636,11.953403,355.6725,9.17881,334.35464,1.9875704,2.7745934,NOT_AVAILABLE,,697.9394788628329,11.428414817227422,0.0007425706295554514,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2,,nearest,nearest:476,,False,,False,,False,
gaia_dr3,1278391075717325312,228.87612720122996,33.31433528392251,2016.0,27.074645953253125,0.1256066,84.38252627225717,0.09720906,-111.5907867978561,0.11465344,2.5035481,95,0,False,24,1.0270344,0.18311107,0,0,3.2112799,790.8551,3.864822,77.84272,2.6367016,109.02893,1.1118071,1.2281203,NOT_AVAILABLE,,139.90323240816397,36.93492434680743,0.004639270138074955,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:198,74666,True,,False,74666,True,74666
gaia_dr3,1284537517514584704,217.95693766582724,30.371969326102114,2016.0,19.854976065680784,0.15865998,-100.53064484129288,0.14822115,119.86987605195637,0.12533873,3.2418854,95,0,False,19,1.1121491,0.22343625,0,0,3.164287,1060.1866,3.9663963,105.76893,2.496563,138.6761,1.1250148,1.4698334,NOT_AVAILABLE,,156.44551044027295,50.3652080310736,0.007990942883848905,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:187,71053,True,,False,71053,True,71053
gaia_dr3,1288369418615181952,224.38086920971912,31.390721094462616,2016.0,23.80726511793143,0.07372594,-687.6189565991531,0.048801173,-1166.9412297263775,0.072126366,3.0840142,95,0,False,19,0.5140342,0.11613815,68,0,11.30368,1450.8832,11.361829,290.48605,9.616941,210.66728,2.6776493,1.7448874,NOT_AVAILABLE,,1354.4636071559169,42.00398470997866,0.003096783205957887,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2,1354.4636071559169,high_pm,high_pm:269,,False,,False,,False,
gaia_dr3,1288369418620932608,224.38096230171445,31.390518623351372,2016.0,23.57613971695353,0.059405386,-696.2776848703971,0.03888891,-1162.229363783727,0.053528428,2.9605472,95,0,False,24,0.48192236,0.085315436,72,0,11.18604,1639.1322,11.354787,395.98254,9.61141,657.8404,2.4158247,1.7433767,NOT_AVAILABLE,,1354.835675825525,42.41576492189275,0.0025197249066685953,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2,1354.835675825525,high_pm,high_pm:268,,False,,False,,False,
gaia_dr3,1296713990316692096,225.4862720556191,40.39043449121325,2016.0,13.878018045623234,0.13104033,-40.70832732772827,0.11389717,-30.167885429277188,0.14750634,3.4387867,95,0,False,26,1.1692888,0.22899742,0,0,3.244982,1056.4396,3.8407385,91.743195,2.6519845,151.27214,1.1457477,1.1887541,NOT_AVAILABLE,,50.66822697801319,72.05639859470956,0.00944229458923818,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:209,,False,73555,True,73555,True,
gaia_dr3,1297565458994346240,247.55452931903397,21.48954466071868,2016.0,22.002254438170677,0.98668313,-98.82186841087012,0.93692625,-14.869239096336226,1.0297189,10.0778885,95,0,False,16,6.123406,1.7099277,1,0,2.547638,506.78534,3.36776,43.497475,2.2266295,54.151257,0.90647584,1.1411304,NOT_AVAILABLE,,99.9342581276278,45.449888001710725,0.04484463776368898,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:57,80816,True,,False,80816,True,80816
gaia_dr3,1339952869195300608,258.7616572468772,36.809174548038804,2016.0,8.899064345249363,0.13226558,-27.40209075014929,0.14432655,2.924771069071474,0.16954468,2.791239,95,0,False,21,1.038962,0.25264913,0,0,2.7025177,638.74695,3.727473,55.59508,2.2475624,87.70027,0.9221752,1.4799106,NOT_AVAILABLE,,27.557736904286877,112.37136413490882,0.014862863953929077,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:82,84380,True,,False,84380,True,84380
gaia_dr3,1352588216303348608,250.7242233003289,38.92187538840611,2016.0,29.259479569758373,0.14335263,35.48159208640796,0.13962428,-85.39456849632069,0.1873303,3.435432,95,0,False,20,1.2614369,0.29264146,0,0,3.2446299,660.8677,3.856567,67.271996,2.6575513,126.35741,1.1355989,1.1990156,NOT_AVAILABLE,,92.4725673140908,34.17695785107425,0.004899356716596421,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:208,81833,True,,False,81833,True,81833
gaia_dr3,1355264565043431040,257.3834721191679,43.680105808986085,2016.0,131.59960903219002,0.42845705,332.03214754852814,0.5136252,-274.50099472651857,0.49190295,23.181572,31,0,False,26,4.8340755,0.75257534,0,0,10.453175,1737.0443,12.083977,551.85626,9.2067175,951.46545,1.4882569,2.8772593,NOT_AVAILABLE,,430.80870825870704,7.598806769672046,0.0032557623435703078,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,nearest,nearest:138,,False,83945,True,83945,True,
gaia_dr3,1362451076122760320,264.86615107268545,46.00634774932603,2016.0,6.515743581618788,0.20218526,-6.928804147248217,0.19637711,3.6824687446816586,0.20378478,1.6173397,95,0,False,17,1.3786677,0.31032395,0,0,3.7906454,384.41962,3.691767,361.0999,3.9072235,605.35675,1.1724445,-0.21545649,NOT_AVAILABLE,14346.31,7.846585433580737,153.47442505580574,0.031030266267641944,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:472,86414,True,,False,86414,True,86414
gaia_dr3,1415230383034813824,262.6080575941285,52.301443329615346,2016.0,8.919816494942994,0.19910964,-16.12587706896328,0.18098079,11.357536206993439,0.22921818,3.1540642,95,0,False,15,1.3405317,0.32583794,0,0,2.5482864,452.67096,3.3843937,36.06705,2.2363496,52.552147,0.8967887,1.1480441,NOT_AVAILABLE,,19.724034575524417,112.10992967926421,0.02232216815341683,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:58,85670,True,,False,85670,True,85670
gaia_dr3,1431176943768690816,248.57558060807455,57.16757381763237,2016.0,67.28757860500104,0.03368649,-1113.79705228544,0.034942444,1180.9770420679952,0.04982609,1.4242457,31,2,False,20,0.30243826,0.07155151,0,0,11.490692,2049.4375,13.164466,522.60406,10.240054,1118.0428,1.4871094,2.9244118,NOT_AVAILABLE,,1623.345510842164,14.861583976298363,0.0005006345831606776,ruwe_gt_1p4;non_single_star,2,1623.345510842164,high_pm,high_pm:159,,False,,False,,False,
gaia_dr3,1456351808674777344,205.28983488534303,30.02470826829729,2016.0,40.80580357712762,0.031389147,-1541.9706299338677,0.033762194,171.36775550810566,0.02173941,1.4793501,31,0,False,21,0.19109417,0.04746339,0,0,14.271546,2269.264,16.079145,476.75305,12.998883,1522.7671,1.4964031,3.0802622,VARIABLE,,1551.463931648601,24.506318031695812,0.0007692324201850132,ruwe_gt_1p4;phot_variable,2,1551.463931648601,high_pm,high_pm:187,,False,,False,,False,
gaia_dr3,1459043241342371328,207.9477024650543,34.444094754116385,2016.0,6.20366601067614,0.18730411,-20.4098036728236,0.11243472,-32.743430700321994,0.10899972,2.275174,95,0,False,19,1.2365556,0.18370143,2,0,3.7662876,629.65436,5.0276666,196.90866,2.7461317,208.17435,1.3040882,2.281535,NOT_AVAILABLE,,38.583576039423725,161.1950092540539,0.03019248763756889,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:452,67665,True,,False,67665,True,67665
gaia_dr3,1460229442589223424,197.9642816133702,27.882105372524595,2016.0,108.72500920524958,0.16446067,-800.7201020745798,0.12143676,882.3013237846035,0.08889949,2.4609523,95,0,False,16,1.0004035,0.18775252,0,0,4.093279,1242.2001,4.387678,1324.9899,3.6256194,461.05188,1.2005342,0.76205873,NOT_AVAILABLE,5899.0034,1191.4731670576512,9.197515891787267,0.0015126296620292228,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,nearest;high_pm,nearest:244;high_pm:394,64394,True,,False,64394,True,64394
gaia_dr3,1487434040320076800,218.01881769228896,38.30892269460632,2016.0,37.91254655500852,0.25500512,-114.34365542209365,0.15855806,151.78788107079836,0.23662283,2.589434,95,0,False,25,1.8748188,0.3595945,0,0,3.022188,575.0441,3.2927387,64.88433,2.812904,249.23752,1.0756792,0.4798348,NOT_AVAILABLE,7139.405,190.0369237154962,26.376492503585013,0.006726140668527346,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:158,,False,71075,True,71075,True,
gaia_dr3,1517698716348324992,194.0056156711975,38.31862104268021,2016.0,32.722737796620656,0.58442336,-233.7755313345049,0.4612079,55.034770927991445,0.3792501,8.417524,95,0,False,10,2.2037115,0.71918434,2,0,2.9043932,370.08084,3.1570334,36.089005,2.9376268,236.79167,0.9829064,0.2194066,NOT_AVAILABLE,,240.1662446344752,30.55979014394303,0.01785985533487743,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:133,63125,True,,False,63125,True,63125
gaia_dr3,1561883759343666304,205.18432046217268,54.6815877644277,2016.0,5.59626428384964,0.13991281,-19.417576059290404,0.1371611,-10.630213096567454,0.13104388,1.935627,95,0,False,19,1.1468214,0.2021989,2,0,3.7974348,685.37714,4.8964043,305.10364,2.8135579,171.1331,1.3053087,2.0828464,NOT_AVAILABLE,,22.136930466908957,178.69063169263075,0.02500110909802422,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:476,66738,True,,False,66738,True,66738
gaia_dr3,1563590579347125632,200.98237336533253,54.92525907860076,2016.0,40.213284471127004,0.46230182,122.46748022957269,0.33450148,-22.68188642875364,0.7511896,3.8996084,95,0,False,10,1.7355535,1.1545072,0,0,2.282647,266.9754,2.9681494,21.061357,2.4338107,40.386997,0.7519406,0.5343387,NOT_AVAILABLE,,124.55019745366788,24.867404221060244,0.011496246242917993,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:29,65378,True,,False,65378,True,65378
gaia_dr3,1614731957531452544,231.23232031030997,58.966142735645974,2016.0,32.52388531619131,0.13097586,-8.182586516680766,0.1658386,17.296024945644415,0.16731367,2.676171,95,0,False,18,1.0586373,0.27731603,0,0,2.9729202,776.7763,3.7606664,60.04933,2.4086325,88.71292,1.0588781,1.3520339,NOT_AVAILABLE,,19.13392800820887,30.746634059190082,0.004027066757360899,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:145,75458,True,,False,75458,True,75458
gaia_dr3,1625209684868707328,245.9977069286059,61.514463511632556,2016.0,35.71632757836309,0.28292015,-16.394368866203294,0.34641445,57.09390745268847,0.56998706,3.7073624,95,0,False,9,1.369934,0.84922266,0,0,2.494415,569.8779,3.3004897,30.628561,2.2034333,45.4549,0.8954816,1.0970564,NOT_AVAILABLE,,59.4010908884449,27.998399270080576,0.007921311375817974,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:50,80331,True,,False,80331,True,80331
gaia_dr3,1632499034644723968,257.1964366984523,65.7147909130057,2016.0,7.8274239118414135,0.5476191,-16.54968473371583,0.66592675,32.75683370175901,0.5306293,5.2516108,95,0,False,15,3.9880714,0.98058933,0,0,3.1570117,661.8025,3.2333004,79.46368,3.2039316,582.17804,1.079141,0.029368877,NOT_AVAILABLE,,36.700166470332,127.75595282212694,0.06996160046435351,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:184,,False,83895,True,83895,True,
gaia_dr3,1667976701458958848,211.09674420277332,64.3759244157777,2016.0,12.515550878050064,0.20325553,-56.35087306316116,0.300199,12.329340528062769,0.23817386,2.4141114,95,0,False,18,1.7987528,0.42785406,0,0,3.652423,490.36798,3.6570196,104.04716,3.629507,467.8682,1.1520671,0.02751255,NOT_AVAILABLE,,57.68391051963652,79.90059804349588,0.016240238735997656,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:396,,False,68756,True,68756,True,
gaia_dr3,1671148277108755200,207.85808233061798,64.72327753159793,2016.0,7.715734401192944,0.17010303,11.25826702697944,0.21002297,-0.8425652059733415,0.22269954,1.9714115,95,0,False,22,1.5667508,0.3126822,4,0,3.5380037,522.885,4.852591,173.14496,2.595488,84.492096,1.2188979,2.257103,NOT_AVAILABLE,,11.289751661444523,129.60529069603382,0.022046252446213502,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:338,,False,67627,True,67627,True,
gaia_dr3,1696877570753454208,230.1818712785812,71.83410165777194,2016.0,6.595867221744522,0.29434487,-15.907549565254666,0.32025126,17.145613499942602,0.29657686,4.681328,95,0,False,13,2.044896,0.45916426,1,0,3.0218675,371.80222,3.3333654,31.495388,2.870426,223.3007,1.0282772,0.4629395,NOT_AVAILABLE,,23.38850562691956,151.6100864952695,0.0446256515391772,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:157,,False,75097,True,75097,True,
gaia_dr3,1732693474833518720,318.95621022408744,5.24749263724808,2016.0,17.19852048253453,0.24281806,49.74672079345658,0.20445113,-89.84591928923223,0.1816816,3.2898583,95,0,False,15,1.3789757,0.31155273,0,0,3.782287,724.1225,4.0857368,234.82886,3.3046942,337.32098,1.2018952,0.7810426,NOT_AVAILABLE,,102.69871198135523,58.144536387041065,0.014118543381895311,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:464,,False,104987,True,104987,True,
gaia_dr3,1790202365373760256,320.52216241512485,19.804789713946604,2016.0,20.848168338475414,0.14524819,105.39116798282723,0.15698768,62.84054757968135,0.08982463,2.034912,95,0,False,14,0.80543983,0.24231593,23,0,3.7720094,1115.5231,4.3642673,158.67946,3.0705426,305.4004,1.2234602,1.2937248,NOT_AVAILABLE,,122.70384145942091,47.96584446963114,0.0069669520703391115,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2,,brightest,brightest:456,105502,True,,False,105502,True,105502
gaia_dr3,1797346167298274304,322.487178472437,23.63885637276082,2016.0,7.282392278901804,0.14426239,24.37747318012393,0.15183477,3.619579030292666,0.09383758,1.9028527,95,0,False,16,1.0161114,0.23040655,3,0,3.7691293,1152.3276,4.7788167,461.3761,2.832746,273.918,1.2833107,1.9460707,NOT_AVAILABLE,4480.5312,24.644726636832388,137.31751349033365,0.019809752458203805,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:455,,False,106140,True,106140,True,
gaia_dr3,1810711143451975296,309.90982926217725,15.912023765956633,2016.0,13.72980762879482,0.3501586,71.5738874535346,0.3403898,-30.6547286990266,0.27026722,8.444807,95,0,False,18,2.625842,0.52291065,0,0,3.7358906,508.04944,3.7491157,285.74414,3.7626464,627.791,1.1271256,-0.013530731,NOT_AVAILABLE,,77.86227428493315,72.83423242600657,0.025503533003981293,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:436,,False,,False,,False,
gaia_dr3,1823067317695766784,299.6895907690142,19.4922471120651,2016.0,11.337545204585858,0.16515924,65.00494835300688,0.15167242,22.72079936785127,0.15175164,8.185856,95,0,False,18,1.0726281,0.2402821,8,0,2.8593628,740.7175,3.947543,68.36355,2.2505422,65.16575,1.003656,1.6970007,NOT_AVAILABLE,,68.86129561873813,88.20251491438515,0.014567460361544937,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:118,98337,True,,False,98337,True,98337
gaia_dr3,1824534959611831680,296.84697410021977,18.53431498544213,2016.0,5.967380825829624,0.25969762,7.276983030772307,0.24090604,0.3182083939340873,0.2262254,2.8839815,95,0,False,17,1.7562025,0.34467432,7,0,2.8368227,452.76324,4.136857,82.0438,2.2010698,89.83754,0.97499025,1.9357872,NOT_AVAILABLE,,7.2839370269187675,167.57770773930346,0.043519531211451794,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:112,,False,,False,,False,
gaia_dr3,1851924859353116928,318.2340887866534,30.226696772221253,2016.0,21.81303235858556,0.13752173,-3.7915252059352493,0.13026115,-45.42939001735778,0.120075196,3.1920905,95,0,False,23,1.1314877,0.2038543,0,0,2.9821486,1179.525,3.672731,79.290184,2.4799142,130.75742,1.0524226,1.1928167,NOT_AVAILABLE,,45.587335310768594,45.84415332820071,0.006304567224424651,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:148,,False,,False,,False,
gaia_dr3,1869302503206674304,311.5547590119282,33.9717003123585,2016.0,,,,,,,,3,0,False,13,3.592649,1.8514429,0,0,2.2109652,310.36713,3.215465,29.77932,2.0875072,37.198597,0.75914395,1.1279578,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2,,brightest,brightest:19,,False,102488,True,102488,True,
gaia_dr3,1876331990259358976,341.63310142716244,23.565612345440783,2016.0,8.59870356298172,0.31596547,57.086454536667084,0.27046636,-9.84475236246848,0.28214225,4.154994,95,0,False,12,1.6351285,0.41318893,0,0,3.6866872,696.5417,4.2482657,130.06831,3.0132704,267.71774,1.2150224,1.2349954,NOT_AVAILABLE,,57.929115655646655,116.29660130453853,0.036745710715293055,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:412,112440,True,,False,112440,True,112440
gaia_dr3,1876510592179455744,342.50151443616926,24.60139285847616,2016.0,28.933976055518585,0.18870188,145.24028980212034,0.18785366,-42.39560113284592,0.21396786,2.8882442,95,0,False,14,1.0841844,0.31352168,0,0,3.2745838,845.0238,3.8635798,80.51209,2.6667202,211.31992,1.1583843,1.1968596,NOT_AVAILABLE,,151.3014500169092,34.56144423708645,0.006521809605300375,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:222,112748,True,,False,112748,True,112748
gaia_dr3,1887953690728237568,340.7506395031158,30.221130397877182,2016.0,16.630835440035625,0.7046722,19.957041650494183,0.49623084,-18.971073148866992,0.8689987,10.188452,95,0,False,16,4.6353617,1.349424,0,0,2.7250793,724.4124,3.4672363,59.565033,2.3579993,91.596436,0.9563665,1.109237,NOT_AVAILABLE,,27.53516166393838,60.1292703307428,0.04237142625274934,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:89,,False,112158,True,112158,True,
gaia_dr3,1891598193816300544,331.7542260532072,25.34522096646813,2016.0,84.00535559575758,0.20232865,295.4762646451181,0.21795037,27.441697940510274,0.19437169,4.5972347,95,0,False,13,1.3748877,0.3457722,0,0,3.6638713,722.7547,3.9369972,128.03491,3.2525146,411.40985,1.1787516,0.6844826,NOT_AVAILABLE,6316.102,296.7478218192849,11.90400294014709,0.0024085208699919647,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:404,,False,109176,True,109176,True,
gaia_dr3,1986628812013105152,337.38260044640924,47.706882023498416,2016.0,1.4838483825810553,0.13834193,-2.553841450999542,0.12448282,-5.372126505973206,0.116450086,1.9115496,95,0,False,19,1.0155021,0.19367774,6,0,3.5363603,617.9998,4.6225142,125.47763,2.6267416,132.98352,1.2395701,1.9957726,NOT_AVAILABLE,,5.94826439837902,673.9233008837242,0.0932318524674396,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:337,,False,111022,True,111022,True,
gaia_dr3,1988193348344678656,337.82387715226025,50.28256960268281,2016.0,31.494325261657497,0.20167814,137.2429643990291,0.2228565,17.54015664561455,0.18889095,2.8241622,95,0,False,20,1.4995953,0.33109656,2,0,3.7837074,607.9007,3.7738497,304.4861,3.7232955,406.93744,1.1768516,0.050554276,NOT_AVAILABLE,,138.3592728088214,31.75175183757442,0.006403634314309071,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:466,111169,True,,False,111169,True,111169
gaia_dr3,2043823929421342848,284.73591160914657,32.68956324554115,2016.0,4.965623359553961,0.23662172,-2.979656761569392,0.19920447,1.6885986828730914,0.20675373,3.874403,95,0,False,20,1.9260763,0.3043702,0,0,3.2489738,496.03735,3.4173548,50.467342,3.1855104,362.82172,1.0673065,0.23184443,NOT_AVAILABLE,,3.424867870234841,201.38458509463462,0.047651967425950126,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:212,93194,True,,False,93194,True,93194
gaia_dr3,2059372363884259072,299.07636376369845,35.08329669254902,2016.0,23.548195310556714,0.10775949,-34.16523173133453,0.098454535,-28.39344534428902,0.10582202,2.5870304,95,0,False,23,1.0643653,0.14862038,0,0,3.6234016,993.69385,4.1796846,157.87895,2.9626186,414.62192,1.2080818,1.217066,NOT_AVAILABLE,4722.577,44.42353878041365,42.46609928327278,0.004576125226923872,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:379,98110,True,,False,98110,True,98110
gaia_dr3,2079784488001577600,296.2439176177008,45.13102484391075,2016.0,21.14741161121059,0.52230674,41.87016581274261,0.67151475,47.297743168717744,1.0128963,2.9419756,95,0,False,10,2.672627,1.4285985,0,0,2.9163165,284.202,3.1492846,22.556551,2.896631,211.08061,1.0138042,0.2526536,NOT_AVAILABLE,,63.16792931575758,47.287110989502075,0.024698376798372935,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:135,97165,True,,False,97165,True,97165
gaia_dr3,2082600852679281408,303.40796229720166,46.74133773743381,2016.0,2.916701118242992,0.13267079,1.7438238370087338,0.16207254,3.389795048831248,0.1488165,3.9091358,95,0,False,24,1.3479134,0.22575761,1,0,3.2822554,845.19714,4.1152983,110.05465,2.5582037,115.0542,1.1567422,1.5570946,NOT_AVAILABLE,,3.8120377815022644,342.8530930870269,0.04548659069907266,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:228,,False,99675,True,99675,True,
gaia_dr3,2084154943646648320,303.8680187380917,47.71421578458536,2016.0,3.2558384788946304,0.18904023,0.17967865729837695,0.21046393,-2.319248461213489,0.2252338,4.1484118,95,0,False,24,1.8491974,0.3146269,0,0,3.3171265,730.5945,4.316565,101.530106,2.5250149,92.9286,1.1619489,1.7915502,NOT_AVAILABLE,,2.3261981525075814,307.1405435135418,0.058061918596360944,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:239,,False,99848,True,99848,True,
gaia_dr3,2136270970154631168,292.42664190032,51.73034634257358,2016.0,26.63630356511057,0.16886343,20.804354085241467,0.19986323,127.89459604417249,0.16305709,3.643426,95,0,False,16,1.3052752,0.2879986,1,0,3.7418947,472.6516,3.841129,115.70021,3.5571713,464.74948,1.1608758,0.28395772,NOT_AVAILABLE,,129.5756491251584,37.54274678374837,0.006339597016773181,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:439,95853,True,,False,95853,True,95853
gaia_dr3,2139664063041544576,289.27614437073896,53.36900495687048,2016.0,26.485325285667464,0.108071685,59.476203666018435,0.14802703,123.00260338942039,0.15088536,2.2888107,95,0,False,22,1.018912,0.2240288,0,0,3.544013,794.23627,4.0929103,108.24696,2.9072344,278.2664,1.1941313,1.1856759,NOT_AVAILABLE,,136.6274468878664,37.7567573444586,0.004080436380210301,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:342,94779,True,,False,94779,True,94779
gaia_dr3,2162316545207257600,316.2328118253326,43.9278571769806,2016.0,2.836313901245389,0.12691922,10.061681773655254,0.12111677,0.8611772003377918,0.11672953,2.2931619,95,0,False,21,1.0511081,0.17052265,4,0,3.0638983,822.2498,4.0959435,79.9207,2.3591247,76.64337,1.0859213,1.7368188,NOT_AVAILABLE,,10.098468511843167,352.5702848196431,0.04474794725737352,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2,,brightest,brightest:162,,False,104060,True,104060,True,
