catalog,cohort,cohort_rank,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
hipparcos2,nearest,302,7765,,1,2,24.98326915,15.25944416,81.98,20.93,147.34,-41.71,8.8128,0.0,HIP1,153.13000914255835,12.198096,0.25530615,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,nearest,303,41926,,5,0,128.21774082,-31.5027043,81.91,0.46,-1113.37,761.57,6.5192,0.78,HIP1,1348.9186861334526,12.208521,0.00561592,,0
hipparcos2,nearest,304,9291,,5,0,29.84648018,58.52160818,81.65,4.06,321.75,-195.78,12.2221,1.54,HIP1,376.6336029883685,12.247397,0.049724434,,0
hipparcos2,nearest,305,26779,,5,0,85.33472088,53.48233039,81.45,0.54,1.82,-523.99,6.354,0.84,HIP1,523.9931607378096,12.277472,0.006629835,,0
hipparcos2,nearest,306,93069,,15,3,284.37749724,-55.99081693,81.4,1.95,-3.67,-441.28,8.9108,1.433,HIP1,441.2952609081588,12.285012,0.023955774,hip_solution_type_not_5,1
hipparcos2,nearest,307,22627,,5,0,73.02350682,6.47729302,81.38,4.04,142.98,-309.39,11.9318,1.59,HIP1,340.83053340333225,12.288032,0.049643647,,0
hipparcos2,nearest,308,36338,,5,0,112.18826004,-3.29622691,81.38,2.49,438.1,-792.41,11.4781,1.486,HIP1,905.4530457732195,12.288032,0.030597199,,0
hipparcos2,nearest,309,47620,,5,2,145.649954,70.03453847,81.37,1.77,-668.54,-268.64,10.5835,1.463,HIP1,720.4950945009965,12.289541,0.021752488,,0
hipparcos2,nearest,310,24284,G,5,2,78.1752239,19.66506955,81.35,4.07,278.73,242.33,10.8051,1.55,HIP1,369.342986666865,12.292563,0.050030734,hip_component_flag,1
hipparcos2,nearest,311,102401,,5,0,311.26560051,44.49840969,81.17,1.73,432.91,272.81,10.849,1.491,HIP1,511.69948622213803,12.319823,0.021313293,,0
hipparcos2,nearest,312,49969,,5,0,153.0182827,-2.68326972,81.08,2.87,526.16,-605.63,10.6587,1.566,HIP1,802.2668150310095,12.333497,0.035397135,,0
hipparcos2,nearest,313,43587,,1,0,133.15055364,28.33138863,81.03,0.75,-485.8,-234.05,6.1054,0.869,HIP1,539.2411728531122,12.341108,0.009255831,hip_solution_type_not_5,1
hipparcos2,nearest,314,51007,,5,0,156.29686685,-10.2289874,81.0,1.91,-690.28,120.59,10.2022,1.459,HIP1,700.7342053161099,12.345679,0.023580246,,0
hipparcos2,nearest,315,4569,,5,0,14.61282708,-27.8563055,80.95,3.21,1297.06,-297.75,11.806,1.558,HIP1,1330.796643405746,12.353305,0.03965411,,0
hipparcos2,nearest,316,77952,,5,0,238.78670046,-63.42974982,80.79,0.16,-188.66,-401.85,2.9075,0.315,HIP1,443.9324476764455,12.377769,0.001980443,,0
hipparcos2,nearest,317,84790,,5,0,259.96871078,41.71582155,80.77,1.66,285.4,-825.23,11.4233,1.56,HIP1,873.1882459699054,12.380835,0.020552186,,0
hipparcos2,nearest,318,56998,,5,0,175.2625328,-44.40577903,80.64,0.7,-658.97,242.78,7.8962,1.064,HIP1,702.2703107066395,12.400794,0.008680555,,0
hipparcos2,nearest,319,26801,,5,0,85.37802795,53.49105785,80.4,1.69,1.13,-517.75,9.7993,1.473,HIP1,517.7512331226262,12.437811,0.0210199,,0
hipparcos2,nearest,320,84051,,5,0,257.74746324,-52.51589202,80.17,1.84,-249.47,158.18,10.0906,1.457,HIP1,295.39159314374535,12.473495,0.02295123,,0
hipparcos2,nearest,321,16134,,75,4,51.96697178,-19.80522099,80.04,0.99,536.78,303.39,8.4883,1.337,HIP1,616.5859717022436,12.493753,0.012368816,hip_solution_type_not_5,1
hipparcos2,nearest,322,40693,,5,0,124.59908453,-12.62976955,80.04,0.35,278.99,-987.59,6.0937,0.754,HIP1,1026.2404339140026,12.493753,0.0043728133,,0
hipparcos2,nearest,323,73695,D,15,3,225.94867391,47.65401362,79.95,1.56,-445.84,19.86,4.8775,0.647,HIP1,446.2821139145058,12.507818,0.019512195,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,nearest,324,112325,G,15,3,341.26845467,-2.65645993,79.78,21.65,62.45,-81.9,9.3926,0.66,HIP1,102.99326434286857,12.53447,0.27137128,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,nearest,325,10395,,5,2,33.47126609,-32.03994919,79.68,1.69,758.46,-534.27,10.3649,1.479,HIP1,927.7424235745609,12.5502,0.02120984,,0
hipparcos2,nearest,326,59406,,5,0,182.79954876,-19.96012747,79.43,2.36,-214.44,-183.72,11.7157,1.558,HIP1,282.37838444186906,12.589702,0.029711694,,0
hipparcos2,nearest,327,24813,,5,0,79.7836601,40.1006672,79.17,0.28,518.99,-665.06,4.8232,0.63,HIP1,843.596718639896,12.631047,0.0035366933,,0
hipparcos2,nearest,328,10798,,5,0,34.74435775,-25.94676781,78.93,0.35,-217.55,444.44,6.4739,0.724,HIP1,494.82816825641606,12.669454,0.004434309,,0
hipparcos2,nearest,329,55042,,5,0,169.01203064,-57.55053509,78.91,2.6,-2466.98,1180.09,11.607,1.49,HIP1,2734.7034077756953,12.672665,0.032948926,,0
hipparcos2,nearest,330,111313,,5,0,338.25794969,9.37763424,78.68,2.69,537.64,139.45,10.448,1.501,HIP1,555.4305285992119,12.70971,0.03418912,,0
hipparcos2,nearest,331,103910,,5,0,315.80970347,-56.96428888,78.61,5.92,-356.83,352.64,12.852,1.653,HIP1,501.67979678276856,12.721027,0.07530849,,0
hipparcos2,nearest,332,7918,,7,1,25.44381588,42.6138069,78.5,0.54,791.47,-180.8,5.0839,0.618,HIP1,811.8579930628263,12.738853,0.0068789814,hip_solution_type_not_5,1
hipparcos2,nearest,333,66077,,1,2,203.18515215,16.81138435,78.37,19.88,282.58,-224.45,11.3949,1.54,HIP1,360.8729123943774,12.759984,0.2536685,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,nearest,334,58576,,5,0,180.18486368,-10.44483913,78.35,0.31,141.75,-483.64,5.6883,0.76,HIP1,503.98483320433365,12.763242,0.003956605,,0
hipparcos2,nearest,335,80337,,5,0,246.0051465,-39.19298837,78.26,0.37,71.89,5.26,5.4994,0.625,HIP1,72.08217324692701,12.77792,0.00472783,,0
hipparcos2,nearest,336,51459,,5,0,157.65735133,55.9806175,78.25,0.28,-176.71,-33.21,4.9366,0.541,HIP1,179.8035822779958,12.779552,0.0035782747,,0
hipparcos2,nearest,337,25953,,5,0,83.06151178,9.82134095,78.16,3.7,-178.35,-219.16,11.512,1.637,HIP1,282.5594240155511,12.794268,0.04733879,,0
hipparcos2,nearest,338,36915,,5,0,113.84164108,54.84968165,78.14,2.69,-120.2,16.98,11.3608,1.591,HIP1,121.39341168284217,12.797543,0.034425393,,0
hipparcos2,nearest,339,85235,,5,0,261.25375615,67.30669594,78.11,0.3,-530.81,4.85,6.5688,0.759,HIP1,530.8321567124583,12.802458,0.0038407375,,0
hipparcos2,nearest,340,98698,,5,0,300.69624426,3.32589457,77.76,0.54,-91.21,118.84,7.5947,1.128,HIP1,149.80724181427277,12.860082,0.0069444445,,0
hipparcos2,nearest,341,91430,D,55,3,279.68616117,-14.48918018,77.6,2.79,114.61,-569.52,11.2143,1.556,HIP1,580.9375891608323,12.886599,0.035953607,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,nearest,342,60444,,15,3,185.88679394,67.18860894,77.54,3.23,235.19,-122.94,11.299,0.0,HIP1,265.3838346621738,12.896569,0.04165592,hip_solution_type_not_5,1
hipparcos2,nearest,343,46580,,5,0,142.4796661,5.65486705,77.48,0.64,-503.38,110.15,7.3381,1.002,HIP1,515.2906431325918,12.906556,0.008260196,,0
hipparcos2,nearest,344,13218,,5,0,42.54102494,-53.14019305,77.19,1.64,-117.49,503.54,10.7712,1.51,HIP1,517.0652102975021,12.955046,0.021246275,,0
hipparcos2,nearest,345,115562,,5,0,351.12742647,57.85499548,77.15,1.29,-63.62,-280.37,10.0708,1.465,HIP1,287.49755007651805,12.961762,0.016720673,,0
hipparcos2,nearest,346,27887,,5,0,88.51792243,-60.02332464,76.95,0.37,-52.65,-60.46,7.292,0.935,HIP1,80.17127977025189,12.995452,0.0048083174,,0
hipparcos2,nearest,347,66625,,5,0,204.85057441,46.18554408,76.87,1.61,-41.9,390.07,10.3,1.368,HIP1,392.3139239180786,13.008976,0.020944452,,0
hipparcos2,nearest,348,25623,,5,0,82.10948147,-3.4976177,76.8,0.76,-307.23,-797.21,7.7785,1.113,HIP1,854.3617834383746,13.020833,0.009895833,,0
hipparcos2,nearest,349,19884,,5,0,63.98389895,-53.31077104,76.66,0.48,784.67,396.69,7.7655,1.115,HIP1,879.2439735363558,13.044612,0.0062614135,,0
hipparcos2,nearest,350,91438,,5,0,279.72269683,-21.05150189,76.43,0.47,-74.85,-152.0,5.9841,0.673,HIP1,169.42999291742888,13.083867,0.0061494177,,0
hipparcos2,nearest,351,76362,D,95,3,233.94844135,-80.20229101,76.41,16.18,-35.54,74.43,11.9832,0.0,HIP1,82.4797944953793,13.087292,0.21175238,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,nearest,352,89211,,5,0,273.08868809,-43.44383339,76.31,1.06,132.57,-417.38,8.4757,1.297,HIP1,437.9279270610633,13.104443,0.013890709,,0
hipparcos2,nearest,353,24608,P,75,4,79.17206466,45.99902905,76.2,0.46,75.25,-426.89,0.2385,0.795,HIP1,433.4716076053886,13.12336,0.006036746,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,nearest,354,86963,D,95,3,266.56031266,-32.10165446,76.14,17.85,-53.11,-238.06,11.2003,1.439,HIP1,243.91235249572745,13.133701,0.23443657,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,nearest,355,80300,,5,0,245.89074983,-39.22948984,76.0,2.56,76.19,0.96,10.9942,-0.165,HIP1,76.19604779776967,13.157895,0.03368421,,0
hipparcos2,nearest,356,55454,,15,3,170.36063975,-20.45350303,75.97,1.25,177.15,-115.74,8.7199,1.34,HIP1,211.6078214527998,13.163091,0.016453862,hip_solution_type_not_5,1
hipparcos2,nearest,357,111766,,15,3,339.6191163,-65.37811633,75.87,5.83,834.65,-165.43,11.4441,1.593,HIP1,850.8864245009436,13.18044,0.076841965,hip_solution_type_not_5,1
hipparcos2,nearest,358,60910,,5,0,187.2414985,8.42614572,75.85,3.99,-632.02,-257.34,12.0175,1.668,HIP1,682.402488272134,13.183916,0.052603826,,0
hipparcos2,nearest,359,21818,P,5,0,70.32917268,20.90213071,75.82,1.14,-232.38,-254.28,8.2236,1.092,HIP1,344.46884155174325,13.189132,0.015035611,hip_component_flag,1
hipparcos2,nearest,360,56157,,5,0,172.67514015,-8.09590086,75.75,4.22,-356.47,264.16,12.0624,1.548,HIP1,443.67935099573884,13.20132,0.055709567,,0
hipparcos2,nearest,361,71181,,5,0,218.37105425,52.90818819,75.65,0.42,-191.79,248.58,7.3743,0.997,HIP1,313.9672283853842,13.21877,0.0055518835,,0
hipparcos2,nearest,362,67090,,5,0,206.27001946,17.78989193,75.53,1.0,450.69,-1831.32,9.876,1.42,HIP1,1885.962464764344,13.239773,0.013239772,,0
hipparcos2,nearest,363,90790,,5,0,277.82935912,-18.90833877,75.46,0.7,-138.73,-195.99,6.9526,0.861,HIP1,240.12099658297274,13.252054,0.009276438,,0
hipparcos2,nearest,364,65011,,95,3,199.88881473,35.11204768,75.38,1.54,387.77,-777.74,9.5586,1.47,HIP1,869.0483763864933,13.266119,0.020429822,hip_solution_type_not_5,1
hipparcos2,nearest,365,22263,,5,0,71.90088412,-16.93486735,75.32,0.36,130.04,169.27,5.6184,0.632,HIP1,213.45429136000055,13.276687,0.004779607,,0
hipparcos2,nearest,366,31862,,5,0,99.90853352,-55.60970378,75.19,1.1,-393.79,12.46,9.9016,1.377,HIP1,393.98707554943985,13.299641,0.014629605,,0
hipparcos2,nearest,367,76832,,5,0,235.3112489,75.99463526,75.13,2.4,776.36,-758.27,12.2723,1.65,HIP1,1085.222669547591,13.310263,0.031944633,,0
hipparcos2,nearest,368,106811,,55,3,324.50030666,27.72392555,75.09,1.89,471.53,-75.12,9.9431,1.495,HIP1,477.47623532485886,13.317353,0.025169797,hip_solution_type_not_5,1
hipparcos2,nearest,369,83762,,5,0,256.78241708,21.55408318,74.84,3.07,-464.9,-27.56,11.6697,1.56,HIP1,465.7161835281226,13.361839,0.041020844,,0
hipparcos2,nearest,370,67422,,15,3,207.26781398,26.98012908,74.58,0.78,-418.67,-89.51,7.142,1.11,HIP1,428.13153235892355,13.408421,0.010458567,hip_solution_type_not_5,1
hipparcos2,nearest,371,19337,,5,0,62.15428965,33.63672977,74.37,2.71,523.58,125.35,10.2502,1.495,HIP1,538.3759271178458,13.446281,0.036439423,,0
hipparcos2,nearest,372,46853,,5,0,143.21802163,51.67860217,74.19,0.14,-947.46,-535.6,3.277,0.475,HIP1,1088.36933602523,13.478905,0.0018870467,,0
hipparcos2,nearest,373,7513,,5,0,24.19990403,41.40638473,74.12,0.19,-173.33,-381.8,4.2118,0.536,HIP1,419.302431307046,13.491634,0.0025634107,,0
hipparcos2,nearest,374,110443,,5,0,335.56829753,-54.56118326,73.9,1.21,-186.17,232.73,9.0894,1.329,HIP1,298.03107522538653,13.531799,0.016373478,,0
hipparcos2,nearest,375,28368,G,5,2,89.90725772,58.59362946,73.89,1.64,10.96,-253.28,10.345,1.48,HIP1,253.51702112481522,13.533631,0.022195155,hip_component_flag,1
hipparcos2,nearest,376,111960,,5,0,340.17970181,-29.67443761,73.8,0.77,379.74,-17.25,7.9566,1.143,HIP1,380.1315957665187,13.550135,0.010433604,,0
hipparcos2,nearest,377,8070,,5,0,25.92186025,63.82481495,73.65,0.98,-394.73,-582.26,8.5229,1.202,HIP1,703.4475676978349,13.577732,0.013306178,,0
hipparcos2,nearest,378,12097,,5,0,38.97146466,20.22022474,73.56,1.85,252.38,-140.57,10.7025,1.47,HIP1,288.8868105331221,13.594345,0.02514954,,0
hipparcos2,nearest,379,16711,,5,0,53.75243433,-48.4198891,73.49,0.71,404.71,308.13,8.6835,1.31,HIP1,508.6592975656692,13.607294,0.009661178,,0
hipparcos2,nearest,380,97292,,15,3,296.59837348,32.01800582,73.46,1.79,461.97,-386.5,9.8238,1.517,HIP1,602.327594337168,13.612851,0.024367003,hip_solution_type_not_5,1
hipparcos2,nearest,381,23518,,5,0,75.84430722,53.13220628,73.41,1.97,1302.97,-1538.36,10.0286,1.389,HIP1,2016.0065254110661,13.622122,0.02683558,,0
hipparcos2,nearest,382,83990,,5,0,257.54277605,-60.7302047,73.41,0.7,70.96,589.86,7.5219,0.889,HIP1,594.1129027381917,13.622122,0.009535485,,0
hipparcos2,nearest,383,50341,,5,0,154.19248924,-11.96031009,73.3,2.62,-419.8,-602.45,11.0125,1.506,HIP1,734.2874386097042,13.642564,0.035743516,,0
hipparcos2,nearest,384,61094,,5,0,187.81741926,8.81187006,73.28,1.31,-635.05,-522.1,9.7547,1.441,HIP1,822.1173349954372,13.646289,0.017876636,,0
hipparcos2,nearest,385,544,,5,0,1.6522111,29.02193534,73.15,0.56,380.98,-178.68,6.2093,0.752,HIP1,420.79959933441,13.67054,0.0076555023,,0
hipparcos2,nearest,386,98036,,5,0,298.82819162,6.40793311,73.0,0.2,45.27,-481.91,3.8668,0.855,HIP1,484.0316322307872,13.69863,0.002739726,,0
hipparcos2,nearest,387,48336,G,5,2,147.78733451,-12.32631597,72.92,1.82,1140.3,-1457.94,10.1035,1.446,HIP1,1850.9114332133777,13.713659,0.02495886,hip_component_flag,1
hipparcos2,nearest,388,55691,,15,3,171.17059972,-61.64775674,72.92,2.49,-513.58,78.4,7.3263,1.271,HIP1,519.5295722093209,13.713659,0.034147013,hip_solution_type_not_5,1
hipparcos2,nearest,389,116771,,5,0,354.98675128,5.62735418,72.92,0.15,377.15,-437.43,4.2373,0.507,HIP1,577.5700194781582,13.713659,0.002057049,,0
hipparcos2,nearest,390,27188,,5,0,86.44959575,62.23868556,72.84,0.96,296.12,-785.59,9.1138,1.379,HIP1,839.5467244293197,13.728722,0.013179572,,0
hipparcos2,nearest,391,42220,,5,0,129.11275643,67.29495258,72.59,1.26,-1064.12,66.38,9.3667,1.417,HIP1,1066.1883880440641,13.776003,0.017357763,,0
hipparcos2,nearest,392,103441,,5,0,314.35362675,22.36324478,72.58,3.16,775.47,-210.18,12.0923,1.533,HIP1,803.448413589821,13.7779,0.043538164,,0
hipparcos2,nearest,393,107427,G,1,2,326.37365338,-21.55828159,72.57,26.77,110.92,-77.54,11.0451,0.448,HIP1,135.3355016246661,13.7797985,0.36888522,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,nearest,394,110109,,5,0,334.56326022,-53.62553609,72.54,0.36,438.75,-632.46,5.5015,0.614,HIP1,769.7449019642806,13.785498,0.004962779,,0
hipparcos2,nearest,395,79537,,5,0,243.45619803,-57.56708111,72.01,0.68,-853.82,-1410.71,7.6596,0.815,HIP1,1648.9728004124265,13.88696,0.009443133,,0
hipparcos2,nearest,396,65714,,5,0,202.08745956,-2.35910038,72.0,2.83,152.8,-486.54,11.2119,1.539,HIP1,509.9696183107382,13.888889,0.039305553,,0
hipparcos2,nearest,397,78353,,5,0,239.97192635,-8.2531436,71.95,1.88,204.67,-23.62,10.5346,1.497,HIP1,206.0284283782216,13.898541,0.026129257,,0
hipparcos2,nearest,398,79672,,5,0,243.90472249,-8.36823642,71.94,0.37,230.77,-495.53,5.6265,0.652,HIP1,546.63038133642,13.900472,0.005143175,,0
hipparcos2,nearest,399,46769,,5,0,142.98535309,36.32150324,71.91,1.82,-208.96,-524.16,10.27,1.475,HIP1,564.2765166122014,13.906271,0.025309414,,0
hipparcos2,nearest,400,52600,,15,3,161.33964224,38.51140313,71.86,1.68,-34.68,148.08,9.2977,1.416,HIP1,152.08678049061334,13.915948,0.023378791,hip_solution_type_not_5,1
hipparcos2,nearest,401,17420,,5,0,55.97979809,-19.11127982,71.69,0.67,309.9,157.77,7.2372,0.927,HIP1,347.74902285987804,13.948946,0.009345794,,0
hipparcos2,nearest,402,16852,,5,0,54.21882882,0.40283325,71.62,0.54,-232.6,-481.92,4.4104,0.575,HIP1,535.1164792827819,13.96258,0.0075397934,,0
hipparcos2,nearest,403,116317,,5,2,353.51630702,0.18168841,71.54,3.27,-994.63,-937.22,11.2013,1.454,HIP1,1366.627295680867,13.978194,0.045708694,,0
hipparcos2,nearest,404,52190,,15,3,159.93420037,-37.92011331,71.51,2.48,189.45,-133.32,11.0518,1.529,HIP1,231.65820706376883,13.984057,0.034680463,hip_solution_type_not_5,1
hipparcos2,nearest,405,52596,,5,0,161.31963963,-30.80692481,71.41,2.37,-29.82,-232.66,11.2736,1.503,HIP1,234.5632281496825,14.00364,0.033188626,,0
hipparcos2,nearest,406,70865,,5,0,217.37640021,15.52948084,71.39,2.1,-1053.12,1299.5,10.7219,1.471,HIP1,1672.651184317878,14.007565,0.029415883,,0
hipparcos2,nearest,407,47741,,5,0,145.98330314,26.96924896,71.29,4.49,-585.54,-97.24,12.0378,1.542,HIP1,593.5593560883359,14.027212,0.06298218,,0
hipparcos2,nearest,408,15638,,5,0,50.33502965,79.96656518,71.21,1.56,409.92,284.75,11.2459,1.59,HIP1,499.11618777595265,14.042972,0.021907035,,0
hipparcos2,nearest,409,97944,P,5,0,298.57426614,-23.9400744,71.18,0.42,-123.15,-409.7,6.3604,1.016,HIP1,427.8083829239441,14.04889,0.005900534,hip_component_flag,1
hipparcos2,nearest,410,53721,,5,0,164.86756566,40.43012282,71.11,0.25,-317.01,54.64,5.1572,0.624,HIP1,321.684425641031,14.062719,0.0035156799,,0
hipparcos2,nearest,411,10812,,5,0,34.78776226,-36.77942071,71.06,3.23,1395.67,547.16,11.6034,1.51,HIP1,1499.0926637469747,14.072616,0.045454547,,0
hipparcos2,nearest,412,25220,,5,0,80.90927581,17.3241305,71.0,1.34,253.93,-5.22,8.0588,1.104,HIP1,253.98364770197313,14.084507,0.01887324,,0
hipparcos2,nearest,413,87938,,5,0,269.46241143,46.58724119,70.99,1.86,-16.57,580.06,11.7318,1.56,HIP1,580.2966211343987,14.086492,0.026200874,,0
hipparcos2,nearest,414,93206,,5,0,284.7805218,-48.27326539,70.95,2.56,153.46,-495.17,11.1678,1.446,HIP1,518.4045722213492,14.094433,0.03608175,,0
hipparcos2,nearest,415,86087,G,5,0,263.89231918,61.68281414,70.93,0.95,263.89,-514.92,10.0357,1.456,HIP1,578.6022282190071,14.098407,0.013393486,hip_component_flag,1
hipparcos2,nearest,416,116727,,1,1,354.83742562,77.63196666,70.91,0.4,-47.96,126.59,3.3767,1.031,HIP1,135.37056437793262,14.102383,0.0056409533,hip_solution_type_not_5,1
hipparcos2,nearest,417,112774,,5,0,342.58119551,-7.09035781,70.77,1.85,-106.5,104.55,9.9392,1.452,HIP1,149.24125602526937,14.130281,0.026141021,,0
hipparcos2,nearest,418,4148,,5,0,13.25298147,-30.35699103,70.56,0.61,620.35,30.26,7.3029,0.936,HIP1,621.0875864964619,14.172336,0.008645126,,0
hipparcos2,nearest,419,36985,,5,0,114.02940215,-3.11016341,70.55,1.64,37.38,-253.37,9.9335,1.455,HIP1,256.11251687490795,14.174344,0.023245923,,0
hipparcos2,nearest,420,61901,,5,0,190.27670254,15.37756949,70.53,0.73,119.31,-373.7,8.0352,1.109,HIP1,392.2837826115171,14.178364,0.010350206,,0
hipparcos2,nearest,421,86036,,15,3,263.74687848,61.87583148,70.47,0.37,277.02,-524.88,5.3484,0.602,HIP1,593.4973418643086,14.190435,0.005250461,hip_solution_type_not_5,1
hipparcos2,nearest,422,67691,,5,0,207.9984242,49.95124723,70.4,0.8,421.53,-139.4,8.9313,1.317,HIP1,443.9818700127292,14.204545,0.011363637,,0
hipparcos2,nearest,423,37349,,5,0,114.99703166,-3.59683148,70.37,0.64,69.9,-278.33,7.3266,0.891,HIP1,286.9731675610108,14.210601,0.009094784,,0
hipparcos2,nearest,424,12843,,1,1,41.27492268,-18.5726501,70.32,1.83,334.2,37.19,4.5718,0.481,HIP1,336.2628972991222,14.220705,0.02602389,hip_solution_type_not_5,1
hipparcos2,nearest,425,14879,,15,3,48.01783347,-28.98910634,70.24,0.45,370.87,611.33,3.9821,0.543,HIP1,715.0307166828569,14.236902,0.006406606,hip_solution_type_not_5,1
hipparcos2,nearest,426,54966,,95,3,168.83621766,-18.14332352,70.11,29.65,341.07,-690.32,10.2341,1.34,HIP1,769.98080969593,14.2633,0.42290685,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,nearest,427,81935,,5,0,251.06262962,-38.94348889,70.11,0.66,-19.21,-60.68,7.6645,1.024,HIP1,63.648146084548294,14.2633,0.009413779,,0
hipparcos2,nearest,428,102422,,5,0,311.32195267,61.83679418,70.1,0.11,86.5,818.02,3.5692,0.912,HIP1,822.5806771375072,14.265335,0.0015691869,,0
hipparcos2,nearest,429,92200,,5,0,281.86386611,-3.63916575,70.04,1.17,-131.76,-275.09,8.9218,1.295,HIP1,305.01673019688604,14.277555,0.01670474,,0
hipparcos2,nearest,430,70475,,5,0,216.23192101,8.88723462,70.03,4.89,546.54,158.13,12.2895,1.613,HIP1,568.9561217703874,14.279594,0.069827214,,0
hipparcos2,nearest,431,67487,,5,0,207.44128292,-22.10989079,69.93,0.87,-1750.35,-494.59,8.2896,1.257,HIP1,1818.8854803422892,14.3000145,0.012441012,,0
hipparcos2,nearest,432,10617,,5,0,34.16971589,-30.98900088,69.81,3.1,683.07,250.88,12.0117,1.583,HIP1,727.6849588249025,14.324595,0.044406246,,0
hipparcos2,nearest,433,84862,,5,0,260.16447307,32.47027235,69.8,0.25,135.55,-1040.49,5.5089,0.619,HIP1,1049.2822511602872,14.326647,0.0035816617,,0
hipparcos2,nearest,434,70218,,5,0,215.49016725,29.63036508,69.7,0.82,-631.36,-306.88,8.6414,1.275,HIP1,701.990586831476,14.347203,0.011764706,,0
hipparcos2,nearest,435,42438,,5,0,129.79892625,65.02069322,69.66,0.37,-27.44,88.13,5.7592,0.618,HIP1,92.303036244752,14.35544,0.005311513,,0
hipparcos2,nearest,436,61706,,5,0,189.72137331,11.6967607,69.59,2.79,-1157.37,-247.06,11.5211,1.475,HIP1,1183.4457995616021,14.369882,0.04009197,,0
hipparcos2,nearest,437,101997,,5,0,310.0476522,-23.77498742,69.53,0.4,501.45,461.36,6.5029,0.719,HIP1,681.3994071761437,14.382281,0.0057529127,,0
hipparcos2,nearest,438,103800,,5,0,315.49490229,-6.31766656,69.53,2.93,-227.71,-445.17,11.26,1.527,HIP1,500.0281722063268,14.382281,0.042140085,,0
hipparcos2,nearest,439,15220,,15,3,49.05558278,58.16816987,69.51,3.37,428.87,-323.65,10.3649,1.43,HIP1,537.2883763864616,14.386418,0.048482228,hip_solution_type_not_5,1
hipparcos2,nearest,440,25278,,5,0,81.10545976,17.38355182,69.51,0.38,251.05,-7.99,5.1149,0.544,HIP1,251.17711400523737,14.386418,0.0054668393,,0
hipparcos2,nearest,441,79431,,5,0,243.17399675,-18.87499093,69.46,3.12,28.31,-208.36,11.3943,1.486,HIP1,210.27445327476184,14.396775,0.044917937,,0
hipparcos2,nearest,442,96285,,5,0,293.66472065,4.581758,69.32,1.55,526.69,311.18,9.4275,1.39,HIP1,611.7477817695786,14.425851,0.022360068,,0
hipparcos2,nearest,443,74190,,5,0,227.39976533,3.16565025,69.19,2.6,-603.68,484.19,11.493,1.511,HIP1,773.866589600559,14.452955,0.03757768,,0
hipparcos2,nearest,444,35353,,5,0,109.5347605,39.27509178,69.01,2.07,-213.3,-113.92,10.3879,1.508,HIP1,241.81533532842784,14.490653,0.02999565,,0
hipparcos2,nearest,445,67308,W,15,3,206.9254265,-32.42997777,69.01,1.35,88.69,-25.19,8.246,1.322,HIP1,92.19789693913847,14.490653,0.019562382,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,nearest,446,14445,,5,0,46.61045749,1.96742323,68.94,1.98,388.59,-924.9,9.1705,1.358,HIP1,1003.2159279536983,14.505366,0.028720627,,0
hipparcos2,nearest,447,44127,,5,0,134.80349431,48.0423495,68.92,0.16,-441.29,-215.32,3.188,0.223,HIP1,491.0189064588043,14.509577,0.0023215322,,0
hipparcos2,nearest,448,78775,,5,0,241.23842875,39.15638145,68.87,0.33,-571.08,52.34,6.7994,0.734,HIP1,573.4734884892239,14.52011,0.0047916365,,0
hipparcos2,nearest,449,70497,,5,0,216.30008053,51.85171355,68.82,0.14,-235.4,-399.07,4.1514,0.497,HIP1,463.32496684292767,14.53066,0.0020342923,,0
hipparcos2,nearest,450,112909,,5,0,342.97156548,31.75433756,68.78,2.77,523.75,-51.73,11.6358,1.5,HIP1,526.2984470811215,14.53911,0.040273335,,0
hipparcos2,nearest,451,44722,,5,0,136.6897046,-8.80734611,68.69,1.29,-307.37,209.94,9.5716,1.418,HIP1,372.2245565515526,14.558159,0.018780025,,0
hipparcos2,nearest,452,75807,,95,3,232.29246625,-6.9734474,68.69,21.75,0.62,-55.06,11.7523,0.0,HIP1,55.06349062673016,14.558159,0.31663996,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,nearest,453,37288,,5,0,114.84635404,2.18426222,68.58,1.47,-147.83,-246.05,9.6979,1.379,HIP1,287.0440931285645,14.581511,0.021434821,,0
hipparcos2,nearest,454,28035,,5,0,88.92919901,-26.85648089,68.57,2.17,314.11,-9.65,10.8762,1.054,HIP1,314.2581973473405,14.583637,0.031646494,,0
