catalog,cohort,cohort_rank,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
hipparcos2,brightest,183,92041,,5,0,281.41397072,-26.9907792,13.63,0.19,50.61,1.22,3.1339,-0.107,HIP1,50.62470246826148,73.36757,0.013939838,,0
hipparcos2,brightest,184,88635,,5,0,271.45218573,-30.42365016,33.67,0.18,-53.92,-180.9,3.1356,0.981,HIP1,188.76487067248505,29.700031,0.005346006,,0
hipparcos2,brightest,185,83895,P,7,1,257.19677058,65.71463661,9.93,0.35,-20.43,19.61,3.1359,-0.12,HIP1,28.31849219149918,100.70493,0.035246726,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,186,31685,,5,0,99.44029877,-43.19592397,8.78,0.26,-0.44,-3.87,3.1395,-0.103,HIP1,3.8949326053219457,113.89522,0.029612755,,0
hipparcos2,brightest,187,75141,P,1,1,230.34306943,-40.64745903,3.69,0.54,-19.49,-25.29,3.1417,-0.227,HIP1,31.92873627314429,271.00272,0.14634147,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,188,106032,P,1,0,322.1648953,70.5606948,4.76,0.3,12.54,8.39,3.1438,-0.201,HIP1,15.08786598561904,210.08403,0.06302521,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,189,23416,D,75,4,75.49222145,43.82331367,1.53,1.29,-0.86,-2.66,3.1457,0.537,HIP1,2.7955679208346917,653.5948,0.84313726,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,190,84379,,5,0,258.75801747,24.8395873,43.41,0.15,-21.18,-156.48,3.1501,0.08,HIP1,157.90688015409586,23.036167,0.0034554251,,0
hipparcos2,brightest,191,89642,,5,0,274.40720579,-36.7612811,22.35,0.24,-129.56,-166.26,3.1512,1.582,HIP1,210.77993547773943,44.74273,0.0107382545,,0
hipparcos2,brightest,192,64962,,5,0,199.73022254,-23.17141256,24.37,0.15,68.99,-41.85,3.1521,0.92,HIP1,80.69103171976424,41.034058,0.0061551086,,0
hipparcos2,brightest,193,50801,Y,5,0,155.58251341,41.4994333,14.16,0.54,-81.47,35.34,3.1544,1.603,HIP1,88.80470989761749,70.62147,0.038135596,hip_component_flag,1
hipparcos2,brightest,194,54539,,5,0,167.41608083,44.4985533,22.57,0.14,-62.02,-27.41,3.1638,1.144,HIP1,67.80699447697118,44.306602,0.0062029245,,0
hipparcos2,brightest,195,59316,,5,0,182.53135799,-22.61979213,10.26,0.16,-71.74,10.25,3.1761,1.326,HIP1,72.4685455904836,97.46588,0.015594541,,0
hipparcos2,brightest,196,44127,,5,0,134.80349431,48.0423495,68.92,0.16,-441.29,-215.32,3.188,0.223,HIP1,491.0189064588043,14.509577,0.0023215322,,0
hipparcos2,brightest,197,32246,,5,0,100.98304103,25.13115545,3.86,0.17,-5.57,-12.36,3.1915,1.377,HIP1,13.557083019587953,259.06735,0.04404145,,0
hipparcos2,brightest,198,84970,P,5,0,260.50243371,-24.99948819,7.48,0.17,-7.37,-23.94,3.1931,-0.186,HIP1,25.048762444480168,133.68983,0.022727273,hip_component_flag,1
hipparcos2,brightest,199,100345,,75,4,305.25269233,-14.78140101,9.98,1.09,44.92,7.38,3.2104,0.79,HIP1,45.52220117700813,100.20041,0.10921845,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,200,95947,,17,3,292.68035521,27.95969502,7.51,0.33,-7.17,-6.15,3.2177,1.088,HIP1,9.44623734616064,133.15579,0.043941412,hip_solution_type_not_5,1
hipparcos2,brightest,201,99473,,75,4,302.82610296,-0.82147572,11.39,0.24,35.26,5.71,3.2245,-0.066,HIP1,35.719346298609665,87.79631,0.021071114,hip_solution_type_not_5,1
hipparcos2,brightest,202,94376,,5,0,288.13814594,67.66131702,33.48,0.1,95.74,91.92,3.2296,0.99,HIP1,132.72314794337873,29.868578,0.002986858,,0
hipparcos2,brightest,203,93194,,7,0,284.73593565,32.68955294,5.26,0.27,-3.09,1.11,3.2342,-0.049,HIP1,3.283321488980328,190.11406,0.051330797,hip_solution_type_not_5,1
hipparcos2,brightest,204,21281,P,17,3,68.49882662,-55.04500553,19.34,0.31,57.75,10.93,3.2372,-0.079,HIP1,58.77522777497336,51.706306,0.016028956,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,205,83081,,5,0,254.65512805,-55.9900554,6.71,0.19,-17.8,-36.67,3.2393,1.552,HIP1,40.76185594400726,149.0313,0.028315946,,0
hipparcos2,brightest,206,71908,,5,0,220.6278545,-64.97456951,60.35,0.14,-192.53,-233.51,3.2465,0.256,HIP1,302.64619772929575,16.57001,0.0023198011,,0
hipparcos2,brightest,207,45860,,5,0,140.26441179,34.39252548,16.06,0.17,-223.63,15.18,3.252,1.55,HIP1,224.14461693290784,62.266502,0.010585305,,0
hipparcos2,brightest,208,24305,,1,0,78.23280447,-16.2054292,17.54,0.55,47.09,-16.39,3.2528,-0.11,HIP1,49.860808256585656,57.01254,0.031356897,hip_solution_type_not_5,1
hipparcos2,brightest,209,52943,,5,0,162.40596684,-16.19413227,22.69,0.23,93.35,198.88,3.2707,1.232,HIP1,219.69860468378036,44.072277,0.010136624,,0
hipparcos2,brightest,210,101772,,5,0,309.39162358,-47.29166243,33.17,0.18,49.24,66.53,3.2707,0.998,HIP1,82.76967137786643,30.147726,0.005426591,,0
hipparcos2,brightest,211,85267,,5,0,261.34858239,-56.377688,2.93,0.16,-0.44,-15.77,3.271,-0.15,HIP1,15.776137043015314,341.2969,0.054607507,,0
hipparcos2,brightest,212,46853,,5,0,143.21802163,51.67860217,74.19,0.14,-947.46,-535.6,3.277,0.475,HIP1,1088.36933602523,13.478905,0.0018870467,,0
hipparcos2,brightest,213,50099,,5,0,153.43449551,-70.03792176,9.54,0.09,-36.01,7.09,3.2783,-0.074,HIP1,36.70133785027461,104.8218,0.009433962,,0
hipparcos2,brightest,214,43813,,5,0,133.84868675,5.94552781,19.51,0.18,-100.06,15.46,3.2803,0.978,HIP1,101.2472972478772,51.255764,0.009226038,,0
hipparcos2,brightest,215,46701,,5,0,142.80564082,-57.03439143,13.65,0.1,-32.54,5.87,3.2811,1.538,HIP1,33.065215861990076,73.26008,0.007326008,,0
hipparcos2,brightest,216,27628,,5,0,87.73980343,-35.76929221,37.41,0.12,54.77,404.2,3.2833,1.146,HIP1,407.89385003944346,26.730822,0.0032076985,,0
hipparcos2,brightest,217,22449,,5,0,72.45890914,6.96124728,123.94,0.17,464.06,11.21,3.2862,0.484,HIP1,464.19537664651506,8.06842,0.0013716314,,0
hipparcos2,brightest,218,14354,P,5,0,46.29373783,38.8405331,10.6,0.25,129.22,-105.7,3.2889,1.528,HIP1,166.943997795668,94.33962,0.023584904,hip_component_flag,1
hipparcos2,brightest,219,25281,,15,3,81.11923807,-2.39713913,3.34,1.07,-0.71,-3.46,3.2919,-0.24,HIP1,3.5320956951928695,299.4012,0.32035932,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,220,29655,W,17,3,93.71956913,22.5068238,8.48,1.23,-62.46,-12.12,3.2945,1.6,HIP1,63.625042239671636,117.92454,0.14504717,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,221,113136,,1,2,343.66266392,-15.8207595,20.31,1.76,-42.6,-27.89,3.2964,0.066,HIP1,50.9176992803092,49.23683,0.086656824,hip_solution_type_not_5,1
hipparcos2,brightest,222,73714,,5,0,226.01775826,-25.28185595,11.31,0.25,-71.16,-43.34,3.3093,1.674,HIP1,83.31927268045492,88.41733,0.022104332,,0
hipparcos2,brightest,223,8886,,1,0,28.59868112,63.67014682,7.92,0.43,32.09,-18.94,3.3107,-0.15,HIP1,37.262470395828565,126.26263,0.05429293,hip_solution_type_not_5,1
hipparcos2,brightest,224,32607,,1,2,102.04807108,-61.94197967,33.78,1.78,-66.07,242.97,3.3114,0.225,HIP1,251.79290260053003,29.603317,0.052693903,hip_solution_type_not_5,1
hipparcos2,brightest,225,84380,,5,0,258.76189269,36.80915546,8.66,0.12,-27.29,2.82,3.3121,1.437,HIP1,27.435314833258246,115.47344,0.013856813,,0
hipparcos2,brightest,226,75264,,57,3,230.67036256,-44.68956931,6.37,0.7,-22.86,-18.87,3.3138,-0.191,HIP1,29.64214061096128,156.98587,0.10989011,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,227,23685,,5,0,76.36521684,-22.37085672,15.29,0.19,21.13,-73.11,3.3215,1.46,HIP1,76.10222729986292,65.40222,0.012426422,,0
hipparcos2,brightest,228,51576,P,1,0,158.00618286,-61.68536026,6.75,0.4,-17.01,11.5,3.3225,-0.089,HIP1,20.53265935041051,148.14815,0.059259262,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,229,67464,P,5,0,207.37623896,-41.68765986,7.47,0.17,-26.77,-20.18,3.3237,-0.225,HIP1,33.524100286212004,133.8688,0.022757698,hip_component_flag,1
hipparcos2,brightest,230,54879,,5,0,168.56017066,15.42976284,19.76,0.17,-60.31,-79.1,3.3288,-0.003,HIP1,99.46912133923773,50.60729,0.0086032385,,0
hipparcos2,brightest,231,26207,,15,3,83.78449086,9.93416302,2.97,0.55,-0.34,-2.94,3.3298,-0.16,HIP1,2.9595945668283687,336.70035,0.1851852,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,232,59774,,5,0,183.85603762,57.0325977,40.51,0.15,104.11,7.3,3.3353,0.077,HIP1,104.36561742259757,24.685265,0.0037027898,,0
hipparcos2,brightest,233,78384,,5,0,240.03058533,-38.39664104,7.38,0.18,-16.96,-27.83,3.3398,-0.206,HIP1,32.59065049979825,135.50136,0.024390245,,0
hipparcos2,brightest,234,17678,P,5,0,56.80929757,-74.23924238,15.24,0.11,50.85,114.74,3.342,1.59,HIP1,125.50294857093995,65.6168,0.0072178477,hip_component_flag,1
hipparcos2,brightest,235,87261,,5,0,267.46437979,-37.04337108,25.92,0.15,40.59,27.24,3.3521,1.192,HIP1,48.88318422525276,38.580246,0.0057870373,,0
hipparcos2,brightest,236,83000,,5,0,254.41779403,9.37505651,35.66,0.2,-292.13,-10.38,3.3612,1.16,HIP1,292.3143535647882,28.042625,0.005608525,,0
hipparcos2,brightest,237,45080,,1,1,137.74210507,-58.96693013,7.3,0.35,-16.64,15.0,3.3666,-0.19,HIP1,22.40289267036737,136.9863,0.047945205,hip_solution_type_not_5,1
hipparcos2,brightest,238,104732,,7,1,318.23408975,30.22708125,22.79,0.35,6.51,-68.21,3.3743,0.99,HIP1,68.51995475772003,43.87889,0.015357612,hip_solution_type_not_5,1
hipparcos2,brightest,239,36377,,75,4,112.30782593,-43.30189094,16.84,0.48,-59.55,188.31,3.3757,1.509,HIP1,197.50154075348374,59.382423,0.028503561,hip_solution_type_not_5,1
hipparcos2,brightest,240,116727,,1,1,354.83742562,77.63196666,70.91,0.4,-47.96,126.59,3.3767,1.031,HIP1,135.37056437793262,14.102383,0.0056409533,hip_solution_type_not_5,1
hipparcos2,brightest,241,18724,,5,0,60.17008546,12.49037559,6.74,0.17,-8.02,-14.42,3.3774,-0.099,HIP1,16.500206059319382,148.36795,0.025222553,,0
hipparcos2,brightest,242,79882,,5,0,244.58017054,-4.69260821,30.64,0.2,83.4,40.58,3.3887,0.966,HIP1,92.74856548755889,32.637077,0.0065274155,,0
hipparcos2,brightest,243,112029,,5,0,340.3653119,10.83139097,15.96,0.19,77.22,-11.38,3.3887,-0.086,HIP1,78.05403769184525,62.656643,0.011904762,,0
hipparcos2,brightest,244,38827,,1,1,119.19475736,-52.98240068,7.17,0.47,-28.68,19.71,3.3939,-0.177,HIP1,34.799806033942204,139.47002,0.06555091,hip_solution_type_not_5,1
hipparcos2,brightest,245,67472,,5,0,207.4041992,-42.47368514,6.45,0.16,-24.25,-18.64,3.3969,-0.17,HIP1,30.586142286990036,155.03876,0.024806201,,0
hipparcos2,brightest,246,89962,,5,0,275.32883536,-2.89712199,53.93,0.18,-547.75,-701.42,3.3995,0.941,HIP1,889.9550993729964,18.542555,0.00333766,,0
hipparcos2,brightest,247,93805,,1,0,286.56229133,-4.88233451,26.37,0.64,-18.69,-91.02,3.4026,-0.096,HIP1,92.91908576821018,37.92188,0.024270002,hip_solution_type_not_5,1
hipparcos2,brightest,248,66249,,5,0,203.67397824,-0.5959383,44.03,0.19,-280.48,49.05,3.4147,0.114,HIP1,284.7366026699062,22.711788,0.00431524,,0
hipparcos2,brightest,249,84143,,5,0,258.03823358,-43.23849048,44.39,0.16,24.47,-288.55,3.4149,0.441,HIP1,289.58570993748987,22.527597,0.0036044153,,0
hipparcos2,brightest,250,68895,,5,0,211.59278732,-26.68201863,32.3,0.16,43.7,-141.18,3.4187,1.091,HIP1,147.78864097081345,30.959753,0.0049535604,,0
hipparcos2,brightest,251,90422,,5,0,276.74345944,-45.96832923,11.74,0.17,-16.95,-53.09,3.4234,-0.179,HIP1,55.73015880113747,85.17888,0.014480409,,0
hipparcos2,brightest,252,3092,,5,0,9.83165586,30.86122597,30.91,0.15,114.45,-84.02,3.4328,1.268,HIP1,141.9794453433313,32.35199,0.004852799,,0
hipparcos2,brightest,253,63090,P,5,0,193.90201354,3.39759875,16.44,0.22,-469.99,-52.83,3.4405,1.571,HIP1,472.94990115233134,60.827248,0.013381994,hip_component_flag,1
hipparcos2,brightest,254,95501,,75,4,291.37396955,3.11457893,64.41,1.0,254.54,82.51,3.4408,0.319,HIP1,267.57898217161977,15.525538,0.0155255385,hip_solution_type_not_5,1
hipparcos2,brightest,255,32362,,5,0,101.3226399,12.89605512,55.56,0.19,-115.73,-190.55,3.4417,0.443,HIP1,222.94110298462238,17.99856,0.0034197264,,0
hipparcos2,brightest,256,50372,,1,1,154.27469481,42.91446775,23.72,0.78,-180.65,-46.07,3.4586,0.029,HIP1,186.43193771454503,42.158516,0.032883644,hip_solution_type_not_5,1
hipparcos2,brightest,257,20894,P,1,0,67.16531227,15.87094681,21.69,0.46,108.42,-26.74,3.4597,0.179,HIP1,111.66881390970354,46.104195,0.02120793,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,258,75458,,5,0,231.23243369,58.96602361,32.23,0.1,-8.36,17.08,3.4638,1.166,HIP1,19.016203616915757,31.026995,0.0031026995,,0
hipparcos2,brightest,259,32759,,5,0,102.46027267,-32.50848753,4.95,0.12,-8.84,3.73,3.4644,-0.116,HIP1,9.594712085310325,202.0202,0.024242425,,0
hipparcos2,brightest,260,5165,G,1,2,16.52128448,-46.71849569,0.12,14.62,-80.81,34.97,3.4646,0.885,HIP1,88.05201303774946,8333.334,121.833336,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,261,93864,,75,4,286.73517625,-27.66981476,26.82,0.86,-50.61,-249.8,3.4689,1.169,HIP1,254.87528734657664,37.285606,0.032065623,hip_solution_type_not_5,1
hipparcos2,brightest,262,102395,,5,0,311.23981532,-66.20323826,24.14,0.16,-42.67,9.94,3.4733,0.163,HIP1,43.81246968615214,41.425022,0.0066280034,,0
hipparcos2,brightest,263,82545,,5,0,253.08397305,-38.01747827,6.88,0.12,-11.09,-23.32,3.4829,-0.21,HIP1,25.822674145022237,145.34883,0.01744186,,0
hipparcos2,brightest,264,69996,,5,0,214.8509698,-46.05808389,9.65,0.2,-12.56,-4.76,3.4849,-0.184,HIP1,13.431723642183828,103.626945,0.02072539,,0
hipparcos2,brightest,265,88048,,5,0,269.75665635,-9.77334967,21.64,0.26,-9.48,-116.69,3.4871,0.987,HIP1,117.07444853596364,46.210724,0.012014788,,0
hipparcos2,brightest,266,19780,,5,0,63.60596318,-62.47397892,20.18,0.1,41.97,49.42,3.4953,0.915,HIP1,64.83685140412048,49.554012,0.004955401,,0
hipparcos2,brightest,267,12706,,15,3,40.82551857,3.23617153,40.97,0.63,-146.1,-146.12,3.5001,0.093,HIP1,206.630744082288,24.408102,0.015377104,hip_solution_type_not_5,1
hipparcos2,brightest,268,43109,W,17,3,131.6943589,6.41890803,25.23,0.98,-228.11,-43.82,3.5004,0.685,HIP1,232.28078805617997,39.635357,0.03884265,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,269,48774,,5,0,149.21564515,-54.56779725,2.05,0.11,-13.08,3.55,3.5031,-0.067,HIP1,13.553187816893855,487.8049,0.053658538,,0
hipparcos2,brightest,270,49583,,5,0,151.83313986,16.76266561,2.57,0.16,-2.8,-1.82,3.5034,-0.031,HIP1,3.3395209237254373,389.10507,0.06225681,,0
hipparcos2,brightest,271,41704,,5,0,127.56679237,60.71843103,18.21,0.16,-133.76,-107.45,3.5041,0.856,HIP1,171.57284196515485,54.914886,0.008786381,,0
hipparcos2,brightest,272,50335,,5,0,154.17251782,23.41732831,11.9,0.18,18.39,-6.84,3.5096,0.307,HIP1,19.62084860550124,84.033615,0.015126051,,0
hipparcos2,brightest,273,38170,,5,0,117.32357816,-24.85978408,2.72,0.21,-4.81,-0.89,3.5109,1.218,HIP1,4.891645939763015,367.64706,0.07720588,,0
hipparcos2,brightest,274,109492,P,5,0,332.71359145,58.20124993,3.9,0.1,13.52,5.24,3.512,1.558,HIP1,14.499931034318749,256.41025,0.025641026,hip_component_flag,1
hipparcos2,brightest,275,20042,,5,0,64.4734105,-33.79833154,18.33,0.15,62.52,-7.24,3.5167,-0.108,HIP1,62.93781057520194,54.555374,0.008183306,,0
hipparcos2,brightest,276,112623,,5,0,342.13832136,-51.31670358,25.3,0.48,108.43,-64.83,3.519,0.083,HIP1,126.33286904048369,39.525692,0.018972332,,0
hipparcos2,brightest,277,8796,,5,0,28.27041599,29.57939714,51.5,0.23,10.82,-234.24,3.521,0.488,HIP1,234.48976523507375,19.417477,0.0044660196,,0
hipparcos2,brightest,278,10602,,5,0,34.12708462,-51.51211139,21.22,0.12,91.03,-22.23,3.5211,-0.12,HIP1,93.7050361506787,47.125355,0.0056550424,,0
hipparcos2,brightest,279,50371,,5,0,154.27085573,-61.33231981,4.96,0.09,-24.73,7.2,3.5298,1.541,HIP1,25.756802984842665,201.6129,0.018145163,,0
hipparcos2,brightest,280,6867,,75,4,22.09142395,-43.31772907,13.96,0.34,-18.06,-208.63,3.5329,1.542,HIP1,209.41022061972046,71.63324,0.024355302,hip_solution_type_not_5,1
hipparcos2,brightest,281,42536,,1,1,130.0733715,-52.92197266,6.61,0.35,-24.42,34.44,3.5371,-0.168,HIP1,42.21907151987121,151.28593,0.052950073,hip_solution_type_not_5,1
hipparcos2,brightest,282,77516,,7,1,237.40527319,-3.43014121,19.23,0.38,-100.28,-25.99,3.5411,-0.036,HIP1,103.5932357830375,52.002083,0.019760791,hip_solution_type_not_5,1
hipparcos2,brightest,283,109427,,1,1,332.54924876,6.19778923,35.34,0.85,282.18,30.46,3.5534,0.086,HIP1,283.81924529531113,28.296547,0.024052067,hip_solution_type_not_5,1
hipparcos2,brightest,284,24674,,5,0,79.40166213,-6.84438593,6.6,0.15,-17.61,-9.24,3.5544,-0.115,HIP1,19.886922838890886,151.51515,0.022727273,,0
hipparcos2,brightest,285,86974,,5,0,266.6154953,27.72249916,120.33,0.16,-291.66,-749.6,3.5596,0.75,HIP1,804.3417902856969,8.310479,0.0013296767,,0
hipparcos2,brightest,286,92420,P,5,0,282.51997467,33.36267802,3.39,0.17,1.9,-3.53,3.5618,0.003,HIP1,4.0088527037046395,294.98523,0.050147492,hip_component_flag,1
hipparcos2,brightest,287,85727,,75,4,262.77490445,-60.68360659,16.48,0.34,-54.01,-99.25,3.5681,-0.104,HIP1,112.99399364568012,60.679615,0.02063107,hip_solution_type_not_5,1
hipparcos2,brightest,288,102422,,5,0,311.32195267,61.83679418,70.1,0.11,86.5,818.02,3.5692,0.912,HIP1,822.5806771375072,14.265335,0.0015691869,,0
hipparcos2,brightest,289,74395,,5,0,228.07167993,-52.09907475,27.8,0.15,-112.92,-71.18,3.5711,0.918,HIP1,133.48227897365254,35.971226,0.005395684,,0
hipparcos2,brightest,290,27288,,5,0,86.73895722,-14.82194738,46.28,0.16,-14.54,-1.07,3.5778,0.104,HIP1,14.57931754232687,21.607607,0.003457217,,0
hipparcos2,brightest,291,44471,,55,3,135.90649443,47.15665938,9.1,0.5,-36.19,-55.4,3.5778,0.007,HIP1,66.17307685154137,109.89011,0.05494505,hip_solution_type_not_5,1
hipparcos2,brightest,292,13209,,5,0,42.49578916,27.26079044,19.69,0.19,66.81,-116.52,3.5831,-0.1,HIP1,134.31487817810802,50.7872,0.009649568,,0
hipparcos2,brightest,293,3821,,17,3,12.27125307,57.81654753,167.98,0.48,1086.59,-559.43,3.5835,0.587,HIP1,1222.1455531155034,5.9530897,0.002857483,hip_solution_type_not_5,1
hipparcos2,brightest,294,33856,,5,0,105.42979889,-27.93484165,2.91,0.19,-5.98,4.59,3.5847,1.729,HIP1,7.5384680141259475,343.6426,0.06529209,,0
hipparcos2,brightest,295,76600,,5,1,234.6641014,-29.77768933,8.89,0.2,-22.08,-24.46,3.5999,-0.177,HIP1,32.9517526089281,112.48593,0.022497186,,0
hipparcos2,brightest,296,35550,D,75,4,110.03078875,21.98233983,53.94,0.66,-15.13,-9.79,3.6031,0.374,HIP1,18.02112649087176,18.539118,0.012235818,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,297,113726,,55,3,345.48019356,42.32597936,4.75,0.53,22.99,0.88,3.6041,-0.099,HIP1,23.006835940650333,210.52632,0.11157894,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,298,86263,,5,0,264.3967721,-15.39840819,30.98,0.19,-42.1,-59.94,3.6075,0.262,HIP1,73.24761839131699,32.27889,0.006132989,,0
hipparcos2,brightest,299,17847,,75,4,57.29054699,24.05352413,8.53,0.39,17.7,-44.18,3.6084,-0.07,HIP1,47.59372227510683,117.2333,0.045720983,hip_solution_type_not_5,1
hipparcos2,brightest,300,2920,,5,0,9.24277909,53.89693155,5.5,0.16,17.38,-9.86,3.6112,-0.196,HIP1,19.982091982572793,181.81818,0.02909091,,0
hipparcos2,brightest,301,35350,,5,0,109.5233617,16.54047524,32.33,0.2,-44.43,-36.61,3.6148,0.106,HIP1,57.570105089360396,30.931023,0.0061862045,,0
hipparcos2,brightest,302,42828,,5,0,130.89811459,-33.1864114,3.71,0.14,-14.27,10.43,3.6188,-0.18,HIP1,17.6753444096572,269.54178,0.03773585,,0
hipparcos2,brightest,303,98337,,5,0,299.68911523,19.49209268,12.62,0.18,66.21,22.22,3.6215,1.571,HIP1,69.83904710117399,79.2393,0.014263075,,0
hipparcos2,brightest,304,5364,,5,0,17.14693207,-10.18192793,26.32,0.14,215.61,-139.02,3.6235,1.161,HIP1,256.5428472984581,37.993923,0.0053191492,,0
hipparcos2,brightest,305,22549,P,5,0,72.80152507,5.60510135,3.1,0.18,-2.21,0.85,3.6236,-0.157,HIP1,2.3678260071213004,322.58066,0.05806452,hip_component_flag,1
hipparcos2,brightest,306,74666,,5,0,228.8754325,33.31510247,26.78,0.16,84.74,-111.58,3.6268,0.961,HIP1,140.11054207303602,37.341297,0.0059746075,,0
hipparcos2,brightest,307,47508,,5,0,145.28799101,9.8923988,25.03,0.22,-143.2,-37.2,3.6282,0.516,HIP1,147.95296549917475,39.952057,0.008789453,,0
hipparcos2,brightest,308,8102,,5,0,26.02136459,-15.93955572,273.96,0.17,-1721.05,854.16,3.6295,0.727,HIP1,1921.3543161270386,3.650168,0.0006205286,,0
hipparcos2,brightest,309,88714,,5,0,271.65782837,-50.09145456,4.01,0.15,-8.27,-8.7,3.6327,-0.101,HIP1,12.003453669673574,249.37654,0.03740648,,0
hipparcos2,brightest,310,55219,,5,0,169.61981388,33.09423879,8.17,0.17,-26.84,28.69,3.6375,1.4,HIP1,39.2874241965543,122.39902,0.020807834,,0
hipparcos2,brightest,311,33018,,5,0,103.19725016,33.96136984,17.25,0.19,-1.66,-47.31,3.6405,0.102,HIP1,47.33911384890934,57.971016,0.011014492,,0
hipparcos2,brightest,312,81833,,5,0,250.7239106,38.9224609,30.02,0.11,35.41,-85.3,3.6411,0.916,HIP1,92.35777227716137,33.311127,0.0036642237,,0
hipparcos2,brightest,313,68756,,75,4,211.09760812,64.3758087,10.76,0.17,-56.34,17.21,3.6452,-0.049,HIP1,58.9099287047608,92.9368,0.015799256,hip_solution_type_not_5,1
hipparcos2,brightest,314,73555,,5,0,225.48663804,40.39063698,14.48,0.14,-40.15,-28.86,3.6469,0.956,HIP1,49.446153540998516,69.060776,0.009668509,,0
hipparcos2,brightest,315,22797,,5,0,73.56289884,2.4406716,2.43,0.39,0.55,0.61,3.647,-0.179,HIP1,0.8213403679352428,411.5226,0.16049382,parallax_frac_error_gt_0p1,1
hipparcos2,brightest,316,46651,W,17,3,142.675471,-40.46688846,53.15,0.37,-147.98,61.35,3.6577,0.371,HIP1,160.19332976126066,18.814674,0.00696143,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,317,89937,,75,4,275.25974417,72.73369776,124.11,0.87,531.21,-349.71,3.6666,0.489,HIP1,635.988323949426,8.057368,0.0070099104,hip_solution_type_not_5,1
hipparcos2,brightest,318,112748,,5,0,342.50041798,24.60168465,30.74,0.27,144.7,-41.87,3.6685,0.933,HIP1,150.63594159429547,32.530903,0.008783344,,0
hipparcos2,brightest,319,112724,,5,0,342.42046746,66.20071079,28.29,0.1,-65.89,-125.17,3.6704,1.053,HIP1,141.4532466930328,35.34818,0.0035348178,,0
hipparcos2,brightest,320,40526,,5,1,124.12895281,9.18566355,10.75,0.19,-46.82,-49.24,3.6714,1.481,HIP1,67.94622874008535,93.023254,0.017674418,,0
hipparcos2,brightest,321,17378,,5,0,55.81231675,-9.76519869,110.61,0.22,-93.16,743.64,3.6796,0.915,HIP1,749.4526237194717,9.040773,0.0019889702,,0
hipparcos2,brightest,322,26549,G,55,3,84.68652551,-2.60006563,3.04,8.92,22.63,13.45,3.6811,-0.19,HIP1,26.32526163212818,328.9474,2.9342105,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,323,77233,,5,0,236.54672826,15.42192603,21.03,0.26,65.38,-38.61,3.6836,0.073,HIP1,75.92941788266258,47.551117,0.0123632895,,0
hipparcos2,brightest,324,57363,,75,4,176.40236385,-66.72884361,25.65,0.34,-100.35,33.49,3.684,0.16,HIP1,105.79084364915519,38.986355,0.013255361,hip_solution_type_not_5,1
hipparcos2,brightest,325,17499,,5,0,56.21884818,24.1134484,8.06,0.25,20.84,-46.06,3.6857,-0.105,HIP1,50.55520942494453,124.06947,0.031017369,,0
hipparcos2,brightest,326,99240,,5,0,302.17441726,-66.1793211,163.71,0.17,1211.03,-1130.05,3.6876,0.751,HIP1,1656.3836099768675,6.108362,0.0010384215,,0
hipparcos2,brightest,327,93085,,7,1,284.43241354,-21.10662351,8.93,0.53,31.72,-13.33,3.688,1.151,HIP1,34.40708211981946,111.98208,0.059350498,hip_solution_type_not_5,1
hipparcos2,brightest,328,75177,,5,0,230.45181859,-36.26116746,11.86,0.16,-92.33,-85.67,3.6909,1.534,HIP1,125.95307777104932,84.31703,0.013490725,,0
hipparcos2,brightest,329,27072,,5,0,86.11656244,-22.44748675,112.02,0.18,-291.67,-368.97,3.6977,0.481,HIP1,470.32993717176885,8.926977,0.001606856,,0
hipparcos2,brightest,330,20889,,5,0,67.15388847,19.18052103,22.24,0.25,106.19,-37.84,3.6992,1.014,HIP1,112.73057127505386,44.964027,0.011241008,,0
