catalog,source_id,cohorts,cohort_ranks,quality_flags,quality_flag_count,pm_total_masyr,r_pc_parallax,parallax_frac_error,phot_g_mean_mag,ruwe,duplicated_source,non_single_star,official_best_hip_ids,fis_supplemental_hip_ids,any_gaia_hip_hip_ids,has_fis_supplemental_match,has_any_gaia_hip_match,official_neighbourhood_hip_ids,Hpmag,Sn,n_HIP,official_best_gaia_ids,fis_supplemental_gaia_ids,any_gaia_hip_gaia_ids,official_neighbourhood_gaia_ids
gaia_dr3,48026706558487040,brightest,brightest:227,ruwe_gt_1p4,1,113.45587961293103,44.712012142886486,0.0076956032212916175,3.2804532,2.4488063,False,0.0,20889,,20889,False,True,20889,,,,,,,
gaia_dr3,74203982469858816,nearest,nearest:234,ruwe_gt_1p4,1,664.7150859764772,9.095044376447385,0.0006398969411605481,13.555757,1.5646341,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,76868614540049408,nearest;high_pm,nearest:35;high_pm:80,ruwe_gt_1p4,1,2083.3929286282932,4.4696315690373,0.0003122318614198149,10.681062,1.8699315,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,102162639019033600,nearest,nearest:314,ruwe_gt_1p4,1,677.5201005689005,9.98536696975022,0.0004287286012640012,11.529306,1.423382,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,231113740685855616,high_pm,high_pm:244,ruwe_gt_1p4,1,1392.0790179769515,24.097088334940647,0.001024920897091663,8.451743,2.2043924,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,314922605759778048,high_pm,high_pm:223,ruwe_gt_1p4,1,1455.224794459254,23.45952425421046,0.0005792365488763384,12.357573,1.5601671,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,386655019234959872,nearest,nearest:487,phot_variable,1,883.7956641259401,11.503528029896351,0.00019605422210314084,9.08505,1.0039248,False,0.0,428,,428,False,True,428,,,,,,,
gaia_dr3,392350008432819328,nearest,nearest:485,phot_variable,1,81.58900270301473,11.495242611774671,0.00041935041440439093,9.992615,0.9148647,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,433103132037681536,brightest,brightest:336,ruwe_gt_1p4,1,215.99076253762647,34.805086876660674,0.005509592781527664,3.535792,2.901097,False,0.0,,14668,14668,True,True,,,,,,,,
gaia_dr3,458018340407727104,high_pm,high_pm:479,ruwe_gt_1p4,1,1115.7747159259618,19.997834316279302,0.0004785078002394305,12.018761,1.4975666,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,522864272041351296,nearest,nearest:298,phot_variable,1,735.439682534531,9.864622012893701,0.0004730254521347691,11.927245,1.0717231,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,527956488339113600,high_pm;nearest,high_pm:134;nearest:312,ruwe_gt_1p4,1,1721.4835715518639,9.960496385467764,0.0003729174791946439,11.106811,1.541342,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,614543647497149056,nearest,nearest:495,phot_variable,1,675.3874153207719,11.544732668282878,0.000252216574384237,9.442556,1.0575612,False,0.0,47513,,47513,False,True,47513,,,,,,,
gaia_dr3,643819484617141504,brightest,brightest:331,ruwe_gt_1p4,1,223.1808288450916,38.31847226376477,0.007564654113993165,3.5301552,1.7943603,False,0.0,48455,,48455,False,True,48455,,,,,,,
gaia_dr3,660136821288588416,brightest,brightest:388,ruwe_gt_1p4,1,228.55720228318816,41.968999035885425,0.007778027184056732,3.6373575,4.349736,False,0.0,42911,,42911,False,True,42911,,,,,,,
gaia_dr3,660597997696173440,nearest,nearest:59,ruwe_gt_1p4,1,773.5742527382282,5.150807689920019,0.0006326934904821583,11.96628,2.5737846,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,664214600677732864,nearest,nearest:395,astrometric_excess_noise_gt_1,1,588.2883515691211,10.799068501962692,0.008877749902320447,20.402082,1.1112114,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,705156050012755712,brightest,brightest:465,ruwe_gt_1p4,1,48.95637590231127,106.24287190280673,0.017221814618018798,3.7832348,2.0760045,False,0.0,,43103,43103,True,True,,,,,,,,
gaia_dr3,709563717249089792,nearest,nearest:454,phot_variable,1,238.17609180457663,11.227100011927622,0.0003443429602772047,10.989865,1.3404778,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,738259665062428416,brightest,brightest:317,ruwe_gt_1p4,1,293.02969647371197,30.37575393822545,0.005391352159242354,3.494125,2.167977,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,757565233820538752,brightest,brightest:156,ruwe_gt_1p4,1,38.22565618034038,125.27701109454257,0.060439958524208415,3.0204449,2.2579427,False,0.0,55219,,55219,False,True,55219,,,,,,,
gaia_dr3,786420645182229504,brightest,brightest:247,ruwe_gt_1p4,1,141.2359379880509,60.83404705783973,0.006871227653235747,3.3287191,2.1468503,False,0.0,57399,,57399,False,True,57399,,,,,,,
gaia_dr3,786834302080370304,high_pm;nearest,high_pm:105;nearest:162,phot_variable,1,1820.460149777092,8.042608135097316,0.0004415913028327619,11.684706,0.99174666,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,798068905726303232,nearest,nearest:457,non_single_star,1,771.3191147062973,11.234788864800658,0.0010524315140602893,5.200431,1.0087707,False,1.0,47080,,47080,False,True,47080,,,,,,,
gaia_dr3,798068940086479104,nearest,nearest:459,ruwe_gt_1p4,1,707.7708385882407,11.238331384311644,0.0011258588857217676,11.182262,1.4151076,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,866177431955478144,brightest,brightest:295,ruwe_gt_1p4,1,31.379292141113687,18.59800646881797,0.004468766450942049,3.4571264,2.6125383,False,0.0,,35550,35550,True,True,,,,,,,,
gaia_dr3,873035017257455104,brightest,brightest:320,ruwe_gt_1p4,1,148.81581862248146,41.63174842511684,0.007798693360676066,3.50655,2.5581734,False,0.0,36046,,36046,False,True,36046,,,,,,,
gaia_dr3,881250430700478080,nearest,nearest:400,astrometric_excess_noise_gt_1,1,400.3579170591068,10.87790545434847,0.018924274823432164,20.88108,1.1367818,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,916230087468692864,brightest,brightest:374,ruwe_gt_1p4,1,102.85093892556065,112.57670684781252,0.023633481677392716,3.613737,2.0483959,False,0.0,,41075,41075,True,True,,,,,,,,
gaia_dr3,930822015518055808,high_pm,high_pm:311,astrometric_excess_noise_gt_1,1,1278.2740146840763,12.402500778906747,0.02620256509770843,20.710526,1.0895174,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,943688191349024000,high_pm,high_pm:166,ruwe_gt_1p4,1,1603.3217043937584,14.45037611872105,0.0004252437520527948,12.464527,1.4687471,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,954697944875755136,nearest,nearest:237,astrometric_excess_noise_gt_1,1,177.10221686362357,9.110367513834772,0.0025345848856299976,18.781694,1.2040663,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1016186483391641216,nearest,nearest:347,astrometric_excess_noise_gt_1,1,626.9806143308668,10.42437309144942,0.005726343783473931,19.737457,1.2108575,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1022780838739029120,high_pm;nearest,high_pm:183;nearest:336,phot_variable,1,1561.2531207890504,10.272744552411583,0.00022344814574026077,13.782189,0.9205537,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1041808368494264576,brightest,brightest:182,astrometric_excess_noise_gt_1,1,171.61653592237408,55.76170938181004,0.008121525092222174,3.1493552,1.2167418,False,0.0,41704,,41704,False,True,41704,,,,,,,
gaia_dr3,1099288637370627072,nearest,nearest:480,missing_bp_or_rp,1,573.1034979984377,11.462412797800555,0.0015312773657059676,13.639243,1.3396655,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1105454320624498688,high_pm,high_pm:416,phot_variable,1,1174.599168822496,19.845062066209266,0.00042740806115676726,12.042384,1.3215196,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1105454458063448448,high_pm,high_pm:415,ruwe_gt_1p4,1,1175.8090882298322,19.838215725425,0.0004815358686178616,11.712924,1.5134764,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1118916397393675648,high_pm,high_pm:240,ruwe_gt_1p4,1,1417.0475050648229,11.586992164786615,0.0004523609566885526,8.067136,2.2001705,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1118916397395366656,high_pm;nearest,high_pm:264;nearest:500,ruwe_gt_1p4,1,1364.1314924514754,11.58020992650055,0.0004147500994818538,8.27417,1.7662505,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1165479168642900992,nearest,nearest:200,ruwe_gt_1p4,1,256.5285346404273,8.617535520380574,0.0003749362035027105,13.07033,1.4578861,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1187851653287128576,nearest,nearest:311,phot_variable,1,302.9998174510397,9.947846376625206,0.00020897138395421092,9.123367,1.1933485,False,0.0,72944,,72944,False,True,72944,,,,,,,
gaia_dr3,1205070452055788928,high_pm;nearest,high_pm:177;nearest:316,ruwe_gt_1p4,1,1571.061599178752,10.020565022063893,0.0003285692651078044,11.167263,1.5123907,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1208695640675619584,high_pm;nearest,high_pm:288;nearest:452,ruwe_gt_1p4,1,1318.873447215684,11.219769043555287,0.00037110302687411487,12.195167,1.4869673,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1209281375431039104,high_pm,high_pm:363,ruwe_gt_1p4,1,1222.2137946094329,14.95270660723791,0.00043627844617484274,11.349645,1.4554548,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1209281444150517120,high_pm,high_pm:364,ruwe_gt_1p4,1,1221.564040692252,14.941183464974625,0.0002987990886217381,13.425289,1.4279274,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1227133699053734528,nearest,nearest:252,astrometric_excess_noise_gt_1,1,154.54333650317236,9.281819585805296,0.002008093904942708,18.328342,1.1538543,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1229089524081628416,high_pm,high_pm:142,phot_variable,1,1673.549152334552,14.219719565479384,0.0003006497902544823,9.732934,1.2632816,False,0.0,70865,,70865,False,True,70865,,,,,,,
gaia_dr3,1237090738916392832,nearest,nearest:115,ruwe_gt_1p4,1,225.6872084419986,6.7485801774962875,0.00036864129818774653,6.4300914,1.5099552,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1243381938292692096,brightest,brightest:277,ruwe_gt_1p4,1,101.55009398842405,74.50000018826155,0.010284282442093659,3.41004,2.334076,False,0.0,67459,,67459,False,True,67459,,,,,,,
gaia_dr3,1254695603704323712,high_pm,high_pm:259,phot_variable,1,1369.1227549856847,16.330163517752514,0.00032390555273009404,9.006028,1.0081825,False,0.0,70529,,70529,False,True,70529,,,,,,,
gaia_dr3,1262763648230973440,nearest,nearest:383,ruwe_gt_1p4,1,78.11693170756328,10.733585574844026,0.001454698807477384,16.509804,1.6608146,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1267906854386665088,nearest,nearest:104,astrometric_excess_noise_gt_1,1,564.5882988629811,6.419481134479995,0.004851292526646921,20.274647,1.2737702,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1334160263982413696,high_pm,high_pm:94,astrometric_excess_noise_gt_1,1,1947.39333381939,16.183945840037353,0.002522161739369191,18.524582,1.0250372,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1349047857580994560,nearest,nearest:273,phot_variable,1,603.2868681463078,9.53154856036543,0.00016869187811621882,9.450096,1.088793,False,0.0,86776,,86776,False,True,86776,,,,,,,
gaia_dr3,1391241478857408768,high_pm,high_pm:353,phot_variable,1,1229.9126634699246,12.522830019703605,0.0002203763589353607,11.018903,1.2323163,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1421593566062037120,brightest,brightest:265,ruwe_gt_1p4,1,122.50217754935383,34.41118882258305,0.003974287052611868,3.3842714,2.6932492,False,0.0,87585,,87585,False,True,87585,,,,,,,
gaia_dr3,1428427236986209024,nearest,nearest:108,phot_variable,1,465.06704977646694,6.478770723334836,0.00010432213853781602,9.139769,1.0494165,False,0.0,80459,,80459,False,True,80459,,,,,,,
gaia_dr3,1471613339306693632,high_pm,high_pm:369,phot_variable,1,1217.3356069165393,65.74407141876443,0.001946902660010005,15.6603,1.0101069,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1501656395023984640,high_pm,high_pm:463,ruwe_gt_1p4,1,1125.8294226120317,17.266193035975718,0.0015916285269267636,11.46575,2.8807318,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1508886439891508736,nearest,nearest:444,phot_variable,1,583.8125300283305,11.169098960282607,0.0003179044666145058,9.161387,1.0488347,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1508886439891509248,nearest,nearest:442,phot_variable,1,576.5692484378903,11.160430452244624,0.0003221311929081876,9.027913,1.0810038,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1534011998572555776,nearest,nearest:189,ruwe_gt_1p4,1,762.8626497186497,8.472665929385442,0.0012965787007460016,4.094672,2.109553,False,0.0,61317,,61317,False,True,61317,,,,,,,
gaia_dr3,1589250088362827776,high_pm;nearest,high_pm:126;nearest:295,astrometric_excess_noise_gt_1,1,1739.2717260159293,9.807337233194191,0.0025177209719077277,19.241777,1.2034444,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1612801833587498240,nearest,nearest:481,ruwe_gt_1p4,1,705.0948424080902,11.467466985423329,0.00030226980094790975,13.572975,1.403597,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1669449084967071872,nearest,nearest:410,phot_variable,1,301.51405743609354,10.931464512902098,0.0001705524961659013,9.854037,1.125203,False,0.0,71898,,71898,False,True,71898,,,,,,,
gaia_dr3,1669449084967072000,nearest,nearest:414,missing_bp_or_rp,1,337.3068874648673,10.946106020996039,0.000993581781138692,15.768858,0.7411922,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1695191332232990720,nearest;high_pm,nearest:60;high_pm:172,astrometric_excess_noise_gt_1,1,1585.0024599289502,5.156201115944601,0.0032367249307586154,20.199528,1.3111067,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1725759404752580736,nearest,nearest:282,astrometric_excess_noise_gt_1,1,839.0648467067746,9.666745773179333,0.004710295023262219,20.120592,1.2536145,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1749030362195988096,nearest,nearest:288,astrometric_excess_noise_gt_1,1,673.3688727589162,9.727952752154815,0.007791174011952977,20.135214,1.2712873,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1907131544341497600,brightest,brightest:407,ruwe_gt_1p4,1,8.851760361989562,207.86510755116512,0.027472956521511993,3.6651716,2.315454,False,0.0,109937,,109937,False,True,109937,,,,,,,
gaia_dr3,1926461164913660160,nearest;high_pm,nearest:9;high_pm:169,phot_variable,1,1595.6225727435283,3.159745481768476,0.00014044684910265057,10.379277,1.0273284,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1939115478598580352,brightest,brightest:274,ruwe_gt_1p4,1,451.00745411624234,25.9244793902837,0.003057451812962501,3.404353,2.4672863,False,0.0,116584,,116584,False,True,116584,,,,,,,
gaia_dr3,1954170404122975232,nearest,nearest:165,astrometric_excess_noise_gt_1,1,897.9098161153321,8.085693084218642,0.002906862496125212,19.792591,1.0151764,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,1971163631220899968,brightest,brightest:446,ruwe_gt_1p4,1,96.6274286414314,38.55657120517227,0.003992508606742682,3.7549741,2.1810145,False,0.0,106481,,106481,False,True,106481,,,,,,,
gaia_dr3,2019802555283940608,nearest,nearest:119,astrometric_excess_noise_gt_1,1,344.6955002120184,6.83028710525489,0.008196801637090028,20.63769,1.2424808,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2022881668925464320,brightest,brightest:438,ruwe_gt_1p4,1,165.3658144654505,89.09652564851486,0.010060271291850562,3.7411165,3.3109386,False,0.0,95771,,95771,False,True,95771,,,,,,,
gaia_dr3,2028065934962124928,high_pm;nearest,high_pm:365;nearest:379,ruwe_gt_1p4,1,1220.4734650834853,10.652473682041606,0.0003457212425738936,12.005642,1.5535579,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2079073928612821760,nearest,nearest:41,ruwe_gt_1p4,1,593.9394207289723,4.660385954058287,0.0002218032824529065,11.908311,1.6106331,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2161121135533953536,nearest,nearest:155,ruwe_gt_1p4,1,431.12020442940616,7.793888452108804,0.00024872137673624206,11.758081,1.4476835,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2185710338703934976,high_pm,high_pm:216,ruwe_gt_1p4,1,1470.2809703335954,16.58490675379379,0.00044132245440574563,11.170794,1.822444,False,0.0,98906,,98906,False,True,98906,,,,,,,
gaia_dr3,2188318517720321664,nearest,nearest:277,ruwe_gt_1p4,1,602.4011422344545,9.574741837710102,0.00024981530328589663,12.352267,1.4186227,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2251191616254289152,brightest,brightest:391,ruwe_gt_1p4,1,89.00210492356821,46.900059565564725,0.005889229261125947,3.64309,2.075688,False,0.0,97433,,97433,False,True,97433,,,,,,,
gaia_dr3,2259755746681611264,high_pm,high_pm:130,ruwe_gt_1p4,1,1726.356199416021,18.889957165968582,0.0003329045381901725,13.844949,1.4007438,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2261614264931057664,nearest;high_pm,nearest:75;high_pm:104,ruwe_gt_1p4,1,1838.0714081678407,5.763891077773407,0.0004311788596798489,4.449041,1.6816003,False,0.0,96100,,96100,False,True,96100,,,,,,,
gaia_dr3,2306965202564744064,high_pm;nearest,high_pm:5;nearest:34,ruwe_gt_1p4,1,6098.0774110471675,4.345992568835256,0.00015724997888160323,7.6824937,1.4012543,False,0.0,,439,439,True,True,,,,,,,,
gaia_dr3,2322020952722678912,high_pm,high_pm:256,phot_variable,1,1377.0665404881395,36.48679444962312,0.0006692330858872804,13.184315,1.1728342,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2322020952722679168,high_pm,high_pm:254,phot_variable,1,1378.1172143087572,36.48432522087845,0.0007342973943999985,12.719789,1.1603925,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2322561156529549440,nearest,nearest:151,ipd_frac_multi_peak_gt_10,1,702.1079318741911,7.732950870869106,0.0009711350661882986,13.142607,1.2902238,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2365464065885835904,brightest,brightest:376,ruwe_gt_1p4,1,78.07003069974603,141.24829478718155,0.03176938610448703,3.615524,1.7337676,False,0.0,1170,,1170,False,True,1170,,,,,,,
gaia_dr3,2398975118715404672,high_pm,high_pm:235,ruwe_gt_1p4,1,1435.038147623974,21.357294891225116,0.0013020451299905556,11.493297,1.6689085,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2467732906559754496,nearest,nearest:363,ruwe_gt_1p4,1,607.0632618432504,10.55840261033932,0.000521636791291788,12.701375,1.533364,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2470140321630664064,brightest,brightest:176,ruwe_gt_1p4,1,256.81018495588455,36.9544771643906,0.006646476271042078,3.1326482,2.5660274,False,0.0,5364,,5364,False,True,5364,,,,,,,
gaia_dr3,2525276565243086080,high_pm,high_pm:283,ruwe_gt_1p4,1,1323.9464626400845,12.378109443319211,0.0004764801577482562,11.9678,1.5176783,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2531195858721613056,nearest,nearest:364,astrometric_excess_noise_gt_1,1,372.26861073379894,10.56830862915725,0.0021415647061264276,16.349545,1.3334955,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2571094283835172736,nearest,nearest:248,ruwe_gt_1p4,1,729.7379560953497,9.237171918712672,0.0005335512680962264,13.43526,1.6939517,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2572901021957789568,nearest;high_pm,nearest:94;high_pm:341,astrometric_excess_noise_gt_1,1,1238.3493251156851,6.118159561774398,0.0028320636833443014,19.461197,1.1058807,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2603090003484152064,nearest;high_pm,nearest:42;high_pm:419,non_single_star,1,1170.878359317255,4.672067819639273,0.00016641851718342176,8.875059,1.3398496,False,1.0,113020,,113020,False,True,113020,,,,,,,
gaia_dr3,2603370653827638656,brightest,brightest:253,ruwe_gt_1p4,1,40.86375843041105,99.82882921286674,0.01730745985848527,3.350818,1.648845,False,0.0,112716,,112716,False,True,112716,,,,,,,
gaia_dr3,2646192130603302400,high_pm,high_pm:392,phot_variable,1,1195.0605957837456,24.737916493958398,0.0005474453329616145,12.172338,1.2205597,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2804918316384272128,brightest,brightest:449,ruwe_gt_1p4,1,129.0692624413258,55.5299797846415,0.008908481815764327,3.7604692,2.1982625,False,0.0,3693,,3693,False,True,3693,,,,,,,
gaia_dr3,2824770686019004032,nearest,nearest:98,ruwe_gt_1p4,1,552.7213878916704,6.253577810127021,0.00032111882881188334,10.828941,1.5881655,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2858600494141185280,high_pm,high_pm:184,phot_variable,1,1558.1521719874736,12.674831125605879,0.0003021893271216388,10.055212,1.1799767,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2887731882922767744,brightest,brightest:107,ruwe_gt_1p4,1,408.2481392574236,27.097469336631985,0.0036444011893705785,2.8041787,2.317109,False,0.0,27628,,27628,False,True,27628,,,,,,,
gaia_dr3,2952868119987647744,brightest,brightest:329,ruwe_gt_1p4,1,137.40211206747244,82.86685218867682,0.01088447794890687,3.5294538,2.5416565,False,0.0,33160,,33160,False,True,33160,,,,,,,
gaia_dr3,2962546605447869184,brightest,brightest:76,ruwe_gt_1p4,1,78.71454206829722,64.10294092071007,0.006884292881860443,2.6534927,2.6704075,False,0.0,,23685,23685,True,True,,,,,,,,
gaia_dr3,2974726136265625088,nearest,nearest:187,ruwe_gt_1p4,1,260.92983382117484,8.415739882032177,0.0006691737543411292,9.636776,1.7590977,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,2976507997939000064,high_pm;nearest,high_pm:206;nearest:246,ruwe_gt_1p4,1,1487.4730839550605,9.231444420010712,0.0009011375907658411,9.05489,4.355474,False,0.0,,23932,23932,True,True,,,,,,,,
gaia_dr3,2997171394834174976,nearest,nearest:356,astrometric_excess_noise_gt_1,1,663.9178122716497,10.496325355920503,0.007535139695604912,20.129784,1.3032441,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3019816764523863552,brightest,brightest:355,ruwe_gt_1p4,1,19.484286611098355,195.86396337065608,0.03475027295817831,3.5708857,2.452584,False,0.0,29651,,29651,False,True,29651,,,,,,,
gaia_dr3,3041619014955371392,brightest,brightest:401,ruwe_gt_1p4,1,77.56872389371371,44.674939354673235,0.006023713042903131,3.6608422,1.9951397,False,0.0,37447,,37447,False,True,37447,,,,,,,
gaia_dr3,3059182338820698624,nearest,nearest:484,phot_variable,1,307.6980818588598,11.493326128206322,0.000287852622319488,10.169039,1.2095805,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3098328182579892096,high_pm;nearest,high_pm:7;nearest:117,ruwe_gt_1p4,1,5205.341066310027,6.769479329847251,0.0006428070379733569,11.397289,2.0968676,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3144837112115126400,high_pm,high_pm:110,duplicated_source,1,1802.7583600837131,18.14722415283541,0.0010106158340862231,16.345392,1.1383278,True,0.0,,,,False,False,,,,,,,,
gaia_dr3,3195919254111314816,high_pm;nearest,high_pm:17;nearest:54,ruwe_gt_1p4,1,4083.715085874018,5.013747228688032,0.00034698262029774976,9.775309,1.5311921,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3195919528989223040,high_pm;nearest,high_pm:16;nearest:53,ruwe_gt_1p4,1,4089.835567370949,5.009818934047725,0.0006053378374201702,4.179894,1.9449321,False,0.0,,19849,19849,True,True,,,,,,,,
gaia_dr3,3199115603133450880,high_pm,high_pm:399,phot_variable,1,1185.7148296025944,35.974778490762624,0.0006293622250977432,13.646236,1.1803232,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3200303384927512960,nearest,nearest:291,phot_variable,1,358.1502906806989,9.747136159319444,0.0005969537860535017,14.904285,1.0992194,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3243715604392800512,high_pm;nearest,high_pm:231;nearest:307,ruwe_gt_1p4,1,1441.7880943081552,9.92754075955262,0.0004064819083754919,11.477213,1.6850219,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3296329370379163520,brightest,brightest:429,ruwe_gt_1p4,1,86.9100855268148,55.27808889660065,0.006982328937894657,3.7191608,2.2083843,False,0.0,22957,,22957,False,True,22957,,,,,,,
gaia_dr3,3303349202364648320,nearest,nearest:241,astrometric_excess_noise_gt_1,1,669.5925695891506,9.162702455954694,0.004428633385409647,19.535187,1.2104801,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3365063724883180288,nearest;high_pm,nearest:154;high_pm:314,ruwe_gt_1p4,1,1275.4287958017933,7.752743411897241,0.0004705547830150384,12.776403,1.610747,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3426333598021539840,nearest,nearest:134,astrometric_excess_noise_gt_1,1,570.1108115947656,7.2431446445831105,0.0037555081156715533,19.520273,1.1278652,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3478127467639543296,nearest,nearest:275,phot_variable,1,1086.1163013684782,9.555019338970476,0.00025531127769962375,14.548313,0.9809088,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3478394889483944320,brightest,brightest:231,ruwe_gt_1p4,1,214.15929343141917,40.05893158174502,0.006653257087551343,3.2924726,2.7290628,False,0.0,56343,,56343,False,True,56343,,,,,,,
gaia_dr3,3536123338748976256,nearest,nearest:391,ruwe_gt_1p4,1,913.890628811788,10.775449028009978,0.0002889157169383896,9.466609,1.411041,False,0.0,54532,,54532,False,True,54532,,,,,,,
gaia_dr3,3553136288324444544,brightest,brightest:460,ruwe_gt_1p4,1,479.8599939454033,49.09346974372155,0.008365766149736529,3.7779377,2.6416583,False,0.0,53740,,53740,False,True,53740,,,,,,,
gaia_dr3,3554395813252625920,high_pm,high_pm:91,ruwe_gt_1p4,1,1963.7716257467423,18.806969162672072,0.00040848336940350346,10.290991,1.4185488,False,0.0,,52621,52621,True,True,,,,,,,,
gaia_dr3,3560746351897773952,high_pm;nearest,high_pm:237;nearest:489,ruwe_gt_1p4,1,1433.0832358470734,11.507473476591647,0.0005474840912855638,12.562663,1.9028686,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3630015546177181952,high_pm,high_pm:377,ruwe_gt_1p4,1,1210.6081701928224,16.056340437772164,0.0006740602183483907,12.70625,1.5704417,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3638560954457699200,high_pm,high_pm:471,astrometric_excess_noise_gt_1,1,1120.6380533920753,21.21954175640896,0.02905026511186872,20.534954,1.1323135,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3639794778302745088,high_pm,high_pm:273,ruwe_gt_1p4,1,1351.0827694048091,17.530372531273812,0.00046005543263357714,12.320013,1.5673999,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3698534434669937024,nearest,nearest:167,ruwe_gt_1p4,1,992.8361463999026,8.087804009453045,0.00036303483877416496,11.828689,1.4171335,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3727748630418376704,nearest,nearest:259,ruwe_gt_1p4,1,792.1685332826968,9.35975175367437,0.0003864112910946535,11.051151,1.5914696,False,0.0,,,,False,False,,,,,,,,
gaia_dr3,3737308025029348608,nearest,nearest:488,ruwe_gt_1p4,1,629.6056724009402,11.507351503615007,0.0013459259414513771,8.89914,4.1922174,False,0.0,,63510,63510,True,True,,,,,,,,
