catalog,cohort,cohort_rank,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_query,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
gaia_dr3,high_pm,119,777395029106166272,165.5724057653441,41.214751831990355,2016.0,28.685274569767024,0.27983484,-102.23386874488455,0.21909209,-1754.836078308393,0.33437917,1.060747,95,0,False,16,0.5389723,0.49137962,0,0,18.742693,453.3111,19.515816,11.391033,17.873062,34.90671,1.2935119,1.6427536,NOT_AVAILABLE,,1757.811544407229,1757.811544407229,34.861092145652826,0.009755348028509147,,0
gaia_dr3,high_pm,120,672091364541849344,117.07514854485704,20.363715703599137,2016.0,68.03336375534937,0.022327024,1450.0374715502585,0.02375046,-992.054978382924,0.017634124,1.3234195,31,0,False,16,0.13516527,0.033722438,0,0,10.552906,2129.8245,11.670434,1122.1019,9.500179,2028.178,1.369042,2.1702547,NOT_AVAILABLE,3547.2454,1756.9239451479425,1756.9239451479425,14.69867054635192,0.00032817757725356697,,0
gaia_dr3,high_pm,121,5918660719983560192,266.6334444727895,-57.32506180218072,2016.0,169.8041953551915,0.046469025,-1116.9094993763981,0.04607181,-1353.9274705312537,0.04745149,0.97503436,95,0,False,18,0.33651322,0.07632301,2,0,9.592273,1696.769,11.001,624.5003,8.416265,1873.1874,1.4415545,2.5847359,NOT_AVAILABLE,3104.3184,1755.165640404459,1755.165640404459,5.889136001075998,0.0002736624099107308,,0
gaia_dr3,high_pm,122,5062273240775788416,39.96417378346193,-34.14005671978969,2016.0,92.00283104844637,0.017503658,535.7992170666919,0.0104495175,-1665.1226355116828,0.017380299,1.0766189,31,0,False,28,0.13460776,0.025497256,0,0,10.681553,3762.6755,11.997281,1326.4045,9.546111,2062.9468,1.4136746,2.45117,VARIABLE,,1749.203873853089,1749.2038738530887,10.869230746534585,0.00019025130107531052,phot_variable,1
gaia_dr3,high_pm,123,6579485487647973888,322.70477274528395,-40.71438758943439,2016.0,82.09205385526184,0.027700448,1046.6421648324929,0.028957943,-1396.306284104186,0.020787733,1.1730206,31,0,False,21,0.20043029,0.041789368,0,0,11.778023,2788.7712,13.375048,911.8788,10.548469,1955.3419,1.4728653,2.826579,NOT_AVAILABLE,3032.0254,1745.0303894872682,1745.0303894872682,12.181446961518592,0.0003374315431011398,,0
gaia_dr3,high_pm,124,3179036008830848,48.353258238212746,4.775200170986658,2016.0,116.26781443397161,0.042744365,1741.8746105332423,0.04745122,86.49438435103424,0.0436992,1.450144,31,0,False,16,0.3534531,0.071717255,0,0,12.101368,953.046,14.121774,199.10823,10.778052,592.1996,1.5368904,3.3437214,NOT_AVAILABLE,2962.7512,1744.0207674636786,1744.0207674636788,8.600832525048444,0.00036763712122349416,ruwe_gt_1p4,1
gaia_dr3,high_pm,125,4981626021378444928,15.910006381679421,-45.79970418924027,2016.0,20.542979625947016,0.016315851,-287.87492448316124,0.011648704,-1718.5530549965147,0.014245728,1.2605672,31,0,False,28,0.13988262,0.021454873,0,0,11.167117,4985.465,11.829418,2681.2236,10.380578,3768.4438,1.2626636,1.4488401,NOT_AVAILABLE,4211.443,1742.4972238095645,1742.4972238095645,48.67843020868015,0.0007942300317501929,,0
gaia_dr3,high_pm,126,1589250088362827776,228.7472256453729,48.8013123316322,2016.0,101.96447580239942,0.2567181,-938.0438885103149,0.23640867,1464.629577793265,0.2831226,1.2034444,95,0,False,25,1.5909722,0.4129517,0,0,19.241777,331.6468,21.351543,6.080368,17.604332,94.123726,2.0057952,3.7472115,NOT_AVAILABLE,,1739.2717260159293,1739.2717260159293,9.807337233194191,0.0025177209719077277,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,127,4516795626657707008,290.4067345816517,20.86110512806954,2016.0,94.39897902110629,0.043356072,-949.4991832985647,0.03873222,-1456.6536184743702,0.041350953,0.9070973,95,0,True,24,0.4091798,0.05862851,1,0,11.934466,1622.3724,13.702261,381.35867,10.655373,852.3225,1.5096024,3.0468884,NOT_AVAILABLE,,1738.78936714575,1738.78936714575,10.593334910713537,0.0004592853927787458,duplicated_source,1
gaia_dr3,high_pm,128,6307111615356752128,223.895258010045,-15.568924716463338,2016.0,25.077827472870048,0.019537294,-874.8284531330357,0.022440946,-1499.534197629747,0.020649811,1.162803,31,0,False,15,0.05899396,0.03463513,0,0,13.916037,3858.406,14.874652,625.4971,12.950699,1523.0781,1.324042,1.923953,NOT_AVAILABLE,3581.3823,1736.0667130822562,1736.0667130822565,39.87586249573773,0.0007790664603879778,,0
gaia_dr3,high_pm,129,2205493129867600256,336.4571586662378,63.963577943683845,2016.0,26.32583675563172,0.06785298,1089.6697403576773,0.085794635,1344.1619891118921,0.07075248,1.0169871,31,0,False,25,0.0,0.122822955,0,0,17.478283,1041.2578,17.940075,120.91823,16.880949,136.26315,1.2036732,1.0591259,NOT_AVAILABLE,,1730.361695144806,1730.361695144806,37.98549726196552,0.0025774292387516808,,0
gaia_dr3,high_pm,130,2259755746681611264,274.3040929163868,68.54824342515339,2016.0,52.93818250692286,0.017623361,-695.2761379603033,0.022021156,-1580.1572134585638,0.022277564,1.4007438,31,0,False,25,0.1257281,0.03242962,1,0,13.844949,1744.5806,15.650665,445.5785,12.575118,2125.465,1.4931008,3.0755472,NOT_AVAILABLE,,1726.3561994160207,1726.356199416021,18.889957165968582,0.0003329045381901725,ruwe_gt_1p4,1
gaia_dr3,high_pm,131,5224999346778496128,176.87525389708776,-74.96043554292945,2016.0,50.081745488051965,0.061554786,-1067.841439844291,0.07663335,1354.6027492648213,0.07228332,0.9119256,31,0,False,26,0.0,0.11524346,0,0,17.154837,1394.2621,17.908756,86.254684,16.337513,273.04974,1.2557582,1.5712433,NOT_AVAILABLE,,1724.8866481495359,1724.8866481495359,19.96735517612042,0.001229086271215262,,0
gaia_dr3,high_pm,132,3902874650601954816,188.3146767758809,9.021829208339808,2016.0,223.47747382423316,0.46645853,-1710.4676540646703,0.5541853,203.09780864044555,0.45071223,13.949631,31,0,False,13,3.2352505,0.7996381,40,0,11.240162,642.8176,13.037464,21.92251,9.539625,18.248596,2.1542332,3.497839,NOT_AVAILABLE,,1722.4831829298212,1722.4831829298212,4.474723930280812,0.00208727314324667,ruwe_gt_1p4;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,high_pm,133,5588607120530408832,116.39431122718193,-34.164961809798164,2016.0,65.4543891564485,0.21450691,-222.26726543779748,0.20749205,1707.6957515021272,0.25212014,4.23563,31,0,False,25,2.2190535,0.36033866,41,0,5.1940136,692.93005,5.501337,1421.7759,4.7056036,356.48376,1.2064855,0.79573345,NOT_AVAILABLE,5714.2935,1722.0997407187574,1722.0997407187574,15.277814259480886,0.0032771967169153557,ruwe_gt_1p4;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,high_pm,134,527956488339113600,8.142840068147475,67.23327824206002,2016.0,100.3966028700123,0.037439648,1703.2256352835657,0.034532227,-250.05623854616192,0.042946342,1.541342,31,0,False,23,0.3403778,0.061466437,1,0,11.106811,2326.3862,12.515979,174.31094,9.896468,112.92133,1.4814231,2.6195107,NOT_AVAILABLE,,1721.4835715518639,1721.4835715518639,9.960496385467764,0.0003729174791946439,ruwe_gt_1p4,1
gaia_dr3,high_pm,135,5639391810273308416,130.37950135632184,-32.93649496565008,2016.0,117.3961254185898,0.020453347,-1061.1577359974767,0.015683083,1345.8999285681693,0.021145772,1.3352805,31,0,False,27,0.17744187,0.02958381,0,0,11.822395,3999.282,11.900727,2109.8926,11.670317,2517.3652,1.1589615,0.23041058,NOT_AVAILABLE,,1713.9143381123497,1713.9143381123497,8.518168691124869,0.00017422505913429855,,0
gaia_dr3,high_pm,136,3429296884940000000,86.24520902910258,26.04386277345049,2016.0,27.768840537756535,0.079718895,999.7638606192762,0.08153884,-1389.7582511033897,0.050874837,1.0490589,31,0,False,18,0.1566162,0.11589712,1,0,16.876333,1645.9644,17.396109,105.73518,16.203592,255.93094,1.2315073,1.1925163,NOT_AVAILABLE,,1712.0034385217548,1712.0034385217548,36.01158639088035,0.0028708038835156876,,0
gaia_dr3,high_pm,137,187532192136604288,80.5247338739162,38.23010415141175,2016.0,19.928417914101633,0.03968108,464.4443336306788,0.043678686,-1641.5723670083437,0.031146144,1.0805994,31,0,False,16,0.073541045,0.0631707,0,0,15.456312,1828.4792,16.536074,260.5551,14.43432,600.8122,1.3472327,2.1017532,NOT_AVAILABLE,3392.9666,1706.0094885923177,1706.0094885923177,50.17959801477195,0.0019911806797613574,,0
gaia_dr3,high_pm,138,1022456104850892928,138.5913117966687,52.68342944184038,2016.0,157.8824911260602,0.021135049,-1573.0402244550992,0.017991045,-659.9060008123529,0.018531306,1.118406,31,0,False,22,0.13858826,0.027045295,0,0,7.054455,4153.192,7.9594064,1652.9595,6.1129565,2352.7385,1.3169986,1.8464499,NOT_AVAILABLE,,1705.8521265519769,1705.8521265519769,6.333824560707982,0.0001338656920728635,,0
gaia_dr3,high_pm,139,5588614164276695424,116.40863552530242,-33.923459279560916,2016.0,64.81789959144726,0.035157986,-276.11313273930995,0.034784053,1680.5020254886226,0.042996634,1.0019366,31,0,False,28,0.0,0.060677428,0,0,16.255976,2302.9111,16.888254,367.38217,15.5034275,521.9752,1.246938,1.3848267,NOT_AVAILABLE,,1703.034209798053,1703.034209798053,15.427837160770176,0.0005424116826815257,,0
gaia_dr3,high_pm,140,2631967439437024384,349.786950152912,-6.2209444760271095,2016.0,27.549346022634083,0.20146462,-605.808151814113,0.16785249,-1589.950272818403,0.14082648,0.9683143,31,0,False,13,0.15250327,0.24786082,0,0,17.844664,625.86456,18.432875,40.82035,17.131124,102.75852,1.2340103,1.3017502,NOT_AVAILABLE,,1701.4539038245337,1701.4539038245337,36.29850230123128,0.007312864089307034,,0
gaia_dr3,high_pm,141,1638979384378696704,267.01612290514834,70.88157381434476,2016.0,160.99524492008814,0.011894624,-1266.3871707976418,0.015870238,1108.8007104699252,0.016470628,1.0637181,31,0,False,26,0.0,0.023952428,0,0,13.778201,3653.4583,14.179064,980.8214,13.176234,2145.4294,1.2341527,1.0028296,NOT_AVAILABLE,,1683.2039335444372,1683.2039335444374,6.211363574721487,7.388183268929555e-05,,0
gaia_dr3,high_pm,142,1229089524081628416,217.36887348196421,15.538414038335086,2016.0,70.32487493126503,0.021143159,-1054.7757849507702,0.024522474,1299.3132065676791,0.018871402,1.2632816,31,0,False,17,0.1438083,0.035092164,0,0,9.732934,2273.703,10.90645,951.2161,8.651203,1762.9045,1.3860706,2.255247,VARIABLE,3343.8218,1673.549152334552,1673.549152334552,14.219719565479384,0.0003006497902544823,phot_variable,1
gaia_dr3,high_pm,143,59015088325932544,48.35699452107895,18.822411264185387,2016.0,25.283198886723344,0.014610616,1286.4164470000028,0.016860723,-1061.3340062486966,0.014402867,1.0825797,31,0,False,14,0.02164515,0.02440114,0,0,13.505909,4343.9487,14.3739,1027.039,12.593238,1793.7567,1.3016602,1.7806625,NOT_AVAILABLE,3748.9714,1667.722143503533,1667.7221435035333,39.55195719023979,0.0005778784411095458,,0
gaia_dr3,high_pm,144,6427464123776727168,302.19503988923026,-66.18709128441725,2016.0,163.9544145383167,0.12218077,1211.7606270999615,0.07212469,-1130.2369049548956,0.10327922,2.8562405,95,0,False,23,0.9650683,0.14878596,0,0,3.3641381,1219.4386,3.8463583,106.95936,2.8270798,346.84515,1.1554333,1.0192785,NOT_AVAILABLE,5437.5474,1657.0453460034562,1657.0453460034562,6.099256325704463,0.0007452118181837387,ruwe_gt_1p4,1
gaia_dr3,high_pm,145,5372923621096443008,171.65484488705087,-50.06323211342603,2016.0,61.83307279572387,0.25011796,-1589.906642106602,0.23172626,450.77746525722046,0.21255662,1.043741,95,0,False,26,1.0735941,0.36404735,0,0,19.074955,459.04312,21.784079,7.555885,17.462835,135.70003,1.9178762,4.3212433,NOT_AVAILABLE,,1652.5747952206023,1652.5747952206023,16.17257488243664,0.0040450513985989004,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,146,4996141155411983744,1.1557978626946337,-40.740825073227725,2016.0,81.22261378370459,0.034410898,677.6748784409511,0.029000131,-1505.6162159029004,0.025795186,1.4035763,31,0,False,20,0.25719175,0.04392052,2,0,11.510122,1568.061,13.08086,727.0043,10.287362,1069.3835,1.4687989,2.793498,NOT_AVAILABLE,3023.5217,1651.0976441324501,1651.0976441324501,12.311842151041764,0.0004236615400485644,ruwe_gt_1p4,1
gaia_dr3,high_pm,147,5835113573101867520,243.44525038267332,-57.57678559702253,2016.0,73.54824313531948,0.018389205,-854.0397394406546,0.020775883,-1411.4654556946618,0.01741263,0.8206603,31,0,False,21,0.082126416,0.029352782,0,0,7.2686267,8167.397,7.7150817,4725.9746,6.6432695,2328.1282,1.2294955,1.0718122,NOT_AVAILABLE,,1649.7328902471456,1649.7328902471456,13.596517841495224,0.0002500291473063885,,0
gaia_dr3,high_pm,148,5808918155180366336,245.74844307047053,-69.09925953111602,2016.0,54.9687684532607,0.02857063,-1045.8384826294075,0.020118823,-1275.613949853337,0.025663314,1.0592531,31,0,False,30,0.203969,0.036064558,0,0,14.708539,2067.9478,16.999754,271.69827,13.342461,1853.663,1.5691987,3.6572933,NOT_AVAILABLE,,1649.5360198580124,1649.5360198580124,18.192148526126946,0.000519761138192647,,0
gaia_dr3,high_pm,149,5254061535106490112,161.08527551332452,-61.20263830459439,2016.0,206.96977507456424,0.04479964,-346.2076160477319,0.05000522,1611.0999600775322,0.051150113,0.9512852,95,0,False,27,0.50848705,0.07510107,4,0,11.859422,2024.4095,14.155519,645.9364,10.474081,1802.3263,1.5953184,3.6814375,NOT_AVAILABLE,,1647.87827061688,1647.8782706168802,4.83162335968976,0.00021645499087288018,,0
gaia_dr3,high_pm,150,1022456139210632064,138.5835616152243,52.68408016691263,2016.0,157.88793077923938,0.019652834,-1545.7874520604669,0.017731367,-569.052823523412,0.017665254,1.0839477,31,0,False,21,0.12741469,0.026150146,0,0,6.976026,3886.0857,7.8634076,1535.7778,6.046104,2261.032,1.3115141,1.8173037,NOT_AVAILABLE,3745.384,1647.2036798488393,1647.2036798488393,6.333606343845312,0.00012447331512371808,,0
gaia_dr3,high_pm,151,5902750168276592256,230.43977568214885,-48.31885569587278,2016.0,67.84669435693799,0.06005369,-1623.2748018634263,0.060733754,-275.5476122093827,0.07235296,0.90641874,31,0,False,15,0.38989538,0.11466988,0,0,5.48217,2032.0062,5.811649,1426.8562,4.9749002,245.51758,1.2070137,0.8367486,NOT_AVAILABLE,5620.91,1646.4955417367635,1646.4955417367635,14.739111602682529,0.0008851380577516102,,0
gaia_dr3,high_pm,152,2709234382128509568,337.2065739969039,5.796940494980509,2016.0,20.6753935140023,0.025982792,508.36145402215516,0.025507875,-1565.4252885083285,0.025471438,1.0421997,95,0,False,14,0.14813228,0.041007414,0,0,13.579907,4870.155,14.42057,1279.463,12.684009,2188.811,1.2950158,1.7365618,NOT_AVAILABLE,,1645.9002709267968,1645.9002709267968,48.36667313358535,0.00125670118637942,,0
gaia_dr3,high_pm,153,4381250547575102208,253.2418467851804,-0.033016536706757374,2016.0,59.480502943877184,0.023171628,-711.8317387758042,0.023335095,-1483.8213661411446,0.019278174,0.91545886,31,0,False,16,0.11387216,0.033706576,0,0,6.4405246,1429.4679,6.8148394,436.25443,5.8921103,526.6478,1.2112936,0.922729,VARIABLE,5468.597,1645.7309230082412,1645.7309230082412,16.812231748335247,0.0003895667781408558,phot_variable,1
gaia_dr3,high_pm,154,6697578465310949376,302.8022690433109,-36.10821653736984,2016.0,166.3272042796776,0.106505066,458.88173849748836,0.09990689,-1576.7321098687532,0.07346191,0.94949293,31,0,False,14,0.5466731,0.14914702,0,0,5.033037,1516.8344,5.506255,1389.6954,4.404858,669.79047,1.2197398,1.101397,NOT_AVAILABLE,,1642.1499919975786,1642.1499919975786,6.01224558742964,0.0006403346140376416,,0
gaia_dr3,high_pm,155,4996141155411984128,1.149203206864745,-40.74178765539875,2016.0,82.34660183411951,0.2554237,668.8881923601136,0.23232338,-1498.236012315344,0.19909689,1.2937403,95,0,False,20,1.6219428,0.34509027,0,0,18.372276,244.17514,21.390856,7.5998025,16.70431,171.92188,2.0011134,4.6865463,NOT_AVAILABLE,,1640.7688936828865,1640.7688936828868,12.14379194437699,0.003101812207910466,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,156,3757613049856225792,162.05518399901217,-11.342803319735205,2016.0,219.33021263059618,0.060230438,579.0186682845314,0.06579582,-1530.0764835880495,0.057569522,1.1384968,31,0,False,14,0.46363658,0.09397794,0,0,12.837447,1017.252,15.940733,170.76675,11.3598585,1161.0881,1.6831286,4.5808744,NOT_AVAILABLE,,1635.9696402596117,1635.9696402596117,4.559335387524727,0.00027461076585750643,,0
gaia_dr3,high_pm,157,1431176943768691328,248.58069229122174,57.17446098178006,2016.0,67.35385415177373,0.021381365,-1110.9456077093246,0.02337579,1199.3854047540412,0.026200285,1.0143375,31,0,False,23,0.0,0.038677145,0,0,14.848741,2842.2231,15.107671,600.65906,14.422666,761.6868,1.1945643,0.6850052,NOT_AVAILABLE,,1634.847238253671,1634.847238253671,14.846960320141761,0.0003174482797544409,,0
gaia_dr3,high_pm,158,2573758847185812480,24.70838595913862,11.354151806586458,2016.0,22.34690979723857,0.04568235,908.6866673995145,0.048932686,-1346.1788112962363,0.031176692,1.1661816,31,0,False,14,0.111826696,0.07048498,0,0,15.307564,1290.9827,16.556349,226.05243,14.206105,681.4088,1.3904914,2.3502436,NOT_AVAILABLE,,1624.1640469769623,1624.164046976962,44.74891647540328,0.002044235588966866,,0
gaia_dr3,high_pm,159,1431176943768690816,248.57558060807455,57.16757381763237,2016.0,67.28757860500104,0.03368649,-1113.79705228544,0.034942444,1180.9770420679952,0.04982609,1.4242457,31,2,False,20,0.30243826,0.07155151,0,0,11.490692,2049.4375,13.164466,522.60406,10.240054,1118.0428,1.4871094,2.9244118,NOT_AVAILABLE,,1623.345510842164,1623.345510842164,14.861583976298363,0.0005006345831606776,ruwe_gt_1p4;non_single_star,2
gaia_dr3,high_pm,160,6060561079334177664,193.28285964077983,-57.15882237036894,2016.0,60.01024691973345,0.1813453,-1563.4785878115576,0.14487296,-431.53315821748515,0.21476397,1.0970145,95,0,False,22,0.9029015,0.31704828,0,14,18.243357,730.832,21.28538,5.743127,16.68192,155.90521,1.8173387,4.6034603,NOT_AVAILABLE,,1621.9390127826568,1621.9390127826568,16.663820786099205,0.0030219055610428845,,0
gaia_dr3,high_pm,161,424422281584852352,12.887572567149853,58.303830367649944,2016.0,52.672310977938714,0.013842027,1566.9552096327047,0.011203256,405.32090682305574,0.01385673,1.0035177,31,0,False,26,0.0760831,0.021197673,0,0,9.966077,4428.394,10.880156,2248.9312,9.019614,4966.7285,1.3189521,1.8605413,NOT_AVAILABLE,,1618.5282408728424,1618.5282408728424,18.985307107919382,0.0002627951279536087,,0
gaia_dr3,high_pm,162,6234648404610590208,235.11768297918377,-26.23362424553389,2016.0,67.27383997777498,0.14561386,-1149.888503038056,0.15703696,-1131.229415660947,0.11028474,0.8787393,95,0,False,14,0.84382427,0.21994574,0,0,15.724944,875.6879,19.083712,26.326754,14.214244,814.3802,1.7252374,4.8694677,NOT_AVAILABLE,,1613.0479100992968,1613.0479100992968,14.864619000942511,0.0021644946105696143,,0
gaia_dr3,high_pm,163,5683871247496205312,146.18979553814498,-18.214363698648825,2016.0,90.99318781791534,0.027103992,-1600.529025471776,0.02797651,-171.23070909946892,0.022544138,1.018213,31,0,False,15,0.18007414,0.03907389,0,0,11.08249,1895.3544,12.677522,493.5659,9.858604,1332.6005,1.4663687,2.8189173,NOT_AVAILABLE,3024.2139,1609.6624233410994,1609.6624233410992,10.989833678550532,0.0002978683660723416,,0
gaia_dr3,high_pm,164,200296663143599104,73.15109158635963,40.70183928537737,2016.0,74.06984596438883,0.0488121,1175.720000968031,0.055516448,-1095.405742486073,0.04259271,1.0590621,95,0,False,19,0.36597905,0.07745224,2,0,12.043524,2141.4822,13.698364,717.0259,10.790067,1544.4832,1.4933023,2.9082975,NOT_AVAILABLE,,1606.9322516359337,1606.9322516359337,13.500770616976553,0.0006590009492473335,,0
gaia_dr3,high_pm,165,823228721067307392,150.5864197189471,48.082246734912346,2016.0,66.84477938239907,0.023013858,-633.0735512966033,0.022271765,-1474.8270957318089,0.0206737,0.91409326,95,0,False,23,0.20324606,0.032636248,0,0,9.273227,4008.6418,10.287552,2175.955,8.262333,3364.2546,1.3529263,2.025219,NOT_AVAILABLE,,1604.9601501769491,1604.9601501769491,14.960031422638078,0.0003442880407003565,,0
gaia_dr3,high_pm,166,943688191349024000,102.27388493599807,37.106957855887565,2016.0,69.2023509827166,0.029427867,206.38824354450273,0.028026316,-1589.982509560002,0.02447504,1.4687471,31,0,False,15,0.21035992,0.03974427,0,0,12.464527,1649.9352,14.090804,459.00766,11.228796,1137.9452,1.4758883,2.862008,NOT_AVAILABLE,3007.147,1603.3217043937584,1603.3217043937584,14.45037611872105,0.0004252437520527948,ruwe_gt_1p4,1
gaia_dr3,high_pm,167,491805851686912000,52.83590579258067,66.72554589521889,2016.0,20.15551140506615,0.01474845,1191.4934067979698,0.008063617,-1066.357841167769,0.013010703,1.0699534,31,0,False,26,0.092258975,0.018304808,0,0,9.711251,8276.824,10.074278,4187.2144,9.163455,7745.8833,1.2162666,0.91082287,NOT_AVAILABLE,5440.9424,1598.9920524702482,1598.9920524702484,49.61422113797851,0.000731732878032345,,0
gaia_dr3,high_pm,168,4412055049456215808,243.60295647417516,2.244329380028063,2016.0,33.22714563214455,0.020333162,-1482.401667071048,0.020360809,-597.4638455545372,0.0161856,1.312449,31,0,False,19,0.09923845,0.0289408,0,0,13.652459,2532.3813,15.0856905,465.792,12.480179,1159.357,1.4328703,2.6055117,NOT_AVAILABLE,3216.214,1598.273365003571,1598.273365003571,30.095874351379184,0.0006119442760052097,,0
gaia_dr3,high_pm,169,1926461164913660160,355.4800152581559,44.170375700747755,2016.0,316.48118678226916,0.044448785,112.52746493350043,0.036434025,-1591.6497618145506,0.026793785,1.0273284,31,0,False,20,0.32418355,0.057287626,8,0,10.379277,1519.5181,12.546428,527.5998,9.017014,1637.9124,1.5746436,3.5294142,VARIABLE,,1595.622572743528,1595.6225727435283,3.159745481768476,0.00014044684910265057,phot_variable,1
gaia_dr3,high_pm,170,37431537635219712,55.626009549892096,12.519732313100475,2016.0,36.7120555212867,0.18433228,752.7962275554678,0.1948324,-1405.5691580398347,0.15065828,2.6548538,95,0,False,15,1.2380728,0.28590688,0,0,12.011498,2557.8376,13.114006,1180.3724,10.956299,2661.5732,1.3751825,2.1577072,NOT_AVAILABLE,,1594.4675657580976,1594.4675657580976,27.239008707103622,0.0050210286167226,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,high_pm,171,905727002643849472,120.7727484472709,34.941865463403005,2016.0,37.58134859754324,0.033218045,-508.35282485538875,0.029765593,-1502.1163184935417,0.021004478,1.1496581,31,0,False,18,0.11785042,0.044830948,0,0,14.641529,1356.9828,16.558186,180.92491,13.342749,708.46655,1.516381,3.215437,NOT_AVAILABLE,3035.3997,1585.804536764555,1585.804536764555,26.608943992642452,0.0008838970932995434,,0
gaia_dr3,high_pm,172,1695191332232990720,226.70263614661923,70.46161913358111,2016.0,193.9412326077981,0.6277344,-1194.1792240272916,0.7220219,1042.1942136101118,0.8361542,1.3111067,95,0,False,24,4.5216527,1.180133,0,0,20.199528,129.57841,21.771992,4.988123,18.33195,38.246098,2.521355,3.4400425,NOT_AVAILABLE,,1585.0024599289502,1585.0024599289502,5.156201115944601,0.0032367249307586154,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,173,5381537023379295232,176.62052057636615,-40.498565145629904,2016.0,107.30243385622761,0.08731465,-1530.9705104799332,0.06000649,403.2865748639044,0.07325505,0.93108606,31,0,False,20,0.68492717,0.11048991,0,0,4.701676,2266.817,5.0517116,2248.5947,4.195356,434.79187,1.1963848,0.85635567,NOT_AVAILABLE,5538.9297,1583.196376140574,1583.1963761405743,9.319453101500756,0.0008137247896293328,,0
gaia_dr3,high_pm,174,5381537023379295744,176.62723833501605,-40.49486212870635,2016.0,107.4237327880164,0.035096146,-1534.6787496508061,0.025847597,381.3963616814742,0.029348876,1.5809392,31,0,False,21,0.28520587,0.04446097,2,0,11.724745,1791.011,13.382115,1019.57465,10.472971,2433.9531,1.4908657,2.9091444,NOT_AVAILABLE,3003.0886,1581.3608219927632,1581.3608219927632,9.30892991750101,0.0003267075650366876,ruwe_gt_1p4,1
gaia_dr3,high_pm,175,220989197096055040,52.68941572208075,34.01200058890383,2016.0,36.65443101768253,0.033869635,497.88231773774044,0.0459986,-1499.3112796933915,0.03250664,1.2666509,95,0,False,13,0.21028502,0.06721374,3,0,12.035498,3447.167,12.980215,1066.4591,11.070039,1489.543,1.3280209,1.9101763,NOT_AVAILABLE,3643.495,1579.816798154691,1579.816798154691,27.28183120664424,0.0009240256736603059,,0
gaia_dr3,high_pm,176,523433578540463488,16.799809785868064,63.942745992881164,2016.0,66.36663573327061,0.016111042,1546.9442483739479,0.013699653,319.0294431936024,0.01628202,0.9901345,31,0,False,28,0.10323019,0.02402293,1,0,8.415902,5845.4946,9.195679,2254.0073,7.5538945,3271.298,1.2847775,1.6417842,NOT_AVAILABLE,,1579.4987474517536,1579.4987474517536,15.067812146136626,0.00024275815961624693,,0
gaia_dr3,high_pm,177,1205070452055788928,240.70770535248042,20.583654043582936,2016.0,99.79477183154232,0.032789495,-961.3158671588086,0.025124297,-1242.6207595090327,0.02820866,1.5123907,31,0,False,22,0.29755133,0.046069827,2,0,11.167263,2127.6775,12.811124,1101.0662,9.924122,2024.6698,1.4822801,2.887002,NOT_AVAILABLE,,1571.0615991787517,1571.061599178752,10.020565022063893,0.0003285692651078044,ruwe_gt_1p4,1
gaia_dr3,high_pm,178,3186021141200137472,69.44860243520402,-8.826516218606763,2016.0,106.33898970249588,0.015222114,238.38098733631008,0.016594725,-1552.4079864575115,0.01598522,0.9962089,31,0,False,21,0.0,0.025588712,0,0,13.600672,3314.7402,13.80703,1585.1184,13.237787,2142.5425,1.1876738,0.5692425,NOT_AVAILABLE,,1570.6037219937114,1570.6037219937114,9.403888477760562,0.0001431470584975321,,0
gaia_dr3,high_pm,179,6327159217024104064,222.61911500498906,-8.650421832947082,2016.0,24.889454735436537,0.02261024,-263.0769612350911,0.027084026,-1547.9072821108928,0.02793978,1.011253,31,0,False,14,0.0,0.048382882,0,0,14.28328,2610.9155,15.362767,460.11514,13.256443,1332.3428,1.3521271,2.1063242,NOT_AVAILABLE,3427.0596,1570.1039588334975,1570.1039588334972,40.17765799329637,0.000908426477193583,,0
gaia_dr3,high_pm,180,1235307193617100160,218.77992372096398,16.896663019694955,2016.0,26.34286232886264,0.020134045,-1517.1691873928887,0.02063902,-402.63837318253644,0.018354403,1.1587117,31,0,False,18,0.058304872,0.029798748,0,0,13.852091,1862.5712,15.266075,571.46216,12.682513,847.9902,1.4332551,2.583562,NOT_AVAILABLE,3129.6038,1569.6878679321815,1569.6878679321815,37.96094697364556,0.0007643074074402932,,0
