catalog,cohort,cohort_rank,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
gaia_dr3,brightest,1,1576683529448755328,193.50817846782095,55.959784778923755,2016.0,,,,,,,,3,0,False,6,2.3674035,2.5359015,0,0,1.731607,64.63143,2.4691198,19.758657,2.1307526,46.093388,0.6591185,0.33836722,VARIABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1;phot_variable,4
gaia_dr3,brightest,2,6560604777055249536,332.05907779469464,-46.96161734131188,2016.0,,,,,,,,3,0,False,4,1.3864377,76.99746,0,0,1.7732803,149.55763,2.3980012,67.9512,2.1459453,53.283367,0.70656466,0.25205588,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,3,1510374147844219904,206.8843267438112,49.313201807217496,2016.0,,,,,,,,3,0,False,7,2.085085,4.442634,0,0,1.881019,221.05907,2.4719384,22.09079,2.3064141,26.558126,0.70530695,0.16552424,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,4,3377166289889430656,95.74037353106223,22.51309871600816,2016.0,,,,,,,,3,0,False,5,53.569344,467.96942,0,0,1.8813683,110.501656,3.6220174,22.331223,1.7436333,32.89164,0.6238174,1.8783841,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,5,418551920284673408,10.12724197930297,56.53718879378639,2016.0,14.090976249252234,0.4987775,49.12564571845064,0.34594715,-31.595374311196693,0.44690913,3.2626884,95,0,False,9,1.053858,0.75478697,0,0,1.9425238,385.94086,2.9869862,42.22935,1.8435026,34.021805,0.7382574,1.1434835,NOT_AVAILABLE,,58.408875568010686,70.9674036994468,0.035396944818647705,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,6,4677205714465503104,69.1893185844083,-62.07749050901024,2016.0,,,,,,,,3,0,False,7,4.0775447,4.183867,44,0,1.9587749,141.57024,5.5383353,81.303825,1.7679414,71.87498,0.52864796,3.7703938,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,4
gaia_dr3,brightest,7,6026152137856166912,252.53759018899078,-34.294371751412214,2016.0,,,,,,,,3,0,False,8,1.1910527,0.89617044,0,0,1.9910356,448.48032,3.0884519,37.370518,1.9007559,50.440197,0.72136766,1.187696,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,8,4357027756659697664,243.58621066034064,-3.694967708333353,2016.0,20.411292350652413,0.5400344,-45.34001940987892,0.58751863,-144.43272215287442,0.56956905,2.846696,95,0,False,9,1.6170623,0.9593327,0,0,2.0164251,196.39581,3.482232,25.04654,1.9189217,45.850563,0.6484777,1.5633104,NOT_AVAILABLE,,151.3820616472692,48.99248821782892,0.02645762963266979,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,9,426558460884582016,14.177450998208093,60.71672280471204,2016.0,,,,,,,,3,0,False,8,2.041724,6.690794,0,0,2.0645833,185.83832,2.7258432,19.170858,2.3151085,29.685698,0.7286228,0.41073465,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,10,3011968416163350272,86.93912852502406,-9.669607137549677,2016.0,,,,,,,,3,0,False,7,2.7801316,1.2755806,9,0,2.0778263,215.83467,2.5271733,24.92374,2.327674,143.15729,0.8138415,0.19949937,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,11,5589311357728452608,109.28559423278779,-37.097444485279574,2016.0,5.762063161817684,0.8174619,-11.561999924300897,1.0512794,6.520111466968526,1.0914146,8.443204,95,0,False,16,4.701172,1.7514137,56,0,2.0832374,211.84961,3.4506135,32.839706,1.9080331,34.629177,0.70047975,1.5425804,NOT_AVAILABLE,,13.273722002182675,173.54894799253518,0.14186965413370142,ruwe_gt_1p4;parallax_frac_error_gt_0p1;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,4
gaia_dr3,brightest,12,4993479684438433792,6.57215550145885,-42.30782032569077,2016.0,39.91825815729799,0.7283222,176.2682926212513,0.81665164,-398.87213472266046,0.81261283,3.8262112,95,0,False,10,1.6309339,1.2120093,0,0,2.0899775,194.66753,3.301706,19.678438,2.032224,27.276596,0.6814914,1.2694821,NOT_AVAILABLE,,436.0842703444178,25.051193267489218,0.01824534039180138,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,13,4493746564376875520,263.7341968642716,12.559009843277153,2016.0,,,,,,,,3,0,False,5,1.3547153,37.762325,47,0,2.1082857,147.69809,2.9305065,15.548083,2.311921,22.587225,0.68902594,0.6185856,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,4
gaia_dr3,brightest,14,142853330981747328,46.29487462677558,38.83980896875264,2016.0,,,,,,,,3,0,False,8,2.0709112,1.3220018,0,0,2.111629,133.83466,3.9260542,25.557858,1.7595884,36.898563,0.71850455,2.1664658,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,15,2067518817314952576,305.55710787667306,40.2566736114266,2016.0,,,,,,,,3,0,False,5,2.3223329,13.328275,0,0,2.1137252,137.4674,3.1674535,43.703247,2.1739058,42.27683,0.6730109,0.9935477,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,16,4038055447778237312,274.4060904518451,-36.76242931758906,2016.0,23.885852068095137,0.4864683,-131.80407046542277,0.4116557,-166.30893037257962,0.29006404,1.5121768,95,0,False,10,1.4020838,0.63752633,10,0,2.1164951,338.29108,3.742679,28.87873,1.9154117,33.047047,0.668756,1.8272674,NOT_AVAILABLE,,212.20502659674597,41.86578720948047,0.02036637771745961,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,17,1279798794197267072,221.24648617076684,27.074315757773466,2016.0,13.82667260913517,0.48957205,-50.81825554241812,0.42025015,21.02352084436887,0.44615656,3.5287786,95,0,True,9,1.1890057,0.8305331,0,0,2.1833525,272.14023,3.2867486,22.476435,2.1027422,29.015507,0.71586215,1.1840065,NOT_AVAILABLE,,54.995304572918975,72.32398048821292,0.03540779926066953,ruwe_gt_1p4;astrometric_excess_noise_gt_1;duplicated_source,3
gaia_dr3,brightest,18,160886283751041408,74.24843702624405,33.16601472318802,2016.0,7.249065034494049,0.3818946,3.8169754472223425,0.32565704,-17.786274545345467,0.23812953,2.525028,95,0,False,15,1.3608869,0.46687093,3,0,2.1975422,448.83572,3.4961586,34.141308,2.0509734,43.03425,0.70106155,1.4451852,NOT_AVAILABLE,,18.191230408279214,137.94882446792607,0.052681909550162206,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,19,1869302503206674304,311.5547590119282,33.9717003123585,2016.0,,,,,,,,3,0,False,13,3.592649,1.8514429,0,0,2.2109652,310.36713,3.215465,29.77932,2.0875072,37.198597,0.75914395,1.1279578,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,20,5300300156538723328,139.2723686431627,-59.27517582046192,2016.0,,,,,,,,3,0,False,6,1.6545378,5.9816194,0,0,2.213786,403.4287,2.8266044,22.519516,2.2736454,37.781525,0.81077546,0.55295897,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,21,4302054339959905920,296.56498571046956,10.613252703828636,2016.0,5.589928355256642,0.38844228,16.232737511703284,0.35504863,-1.354232773419788,0.31051803,2.6228507,95,0,False,11,1.2867056,0.56209964,6,0,2.223692,306.8297,3.3967323,29.20766,1.9184874,48.316692,0.8037428,1.4782449,NOT_AVAILABLE,,16.28912869150659,178.893169365869,0.06948967021071797,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,22,6127791439360208640,190.3779930225551,-48.95978360109781,2016.0,,,,,,,,3,0,False,7,24.64221,26.657423,0,0,2.2270558,81.41213,2.8990352,25.854275,2.3849456,43.741825,0.7545131,0.5140896,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,23,423018377034969216,2.2990654282325518,59.14897576410493,2016.0,,,,,,,,3,0,False,5,1.8529569,17.357693,0,0,2.232691,161.85779,2.9760761,13.381317,2.2639887,28.98762,0.77466345,0.7120874,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,24,3220756843825383936,83.00165624929525,-0.2990788925812489,2016.0,,,,,,,,3,0,False,6,6.359572,15.431645,0,0,2.2487726,77.51111,2.666371,182.63274,2.4963126,78.90424,0.8287795,0.17005849,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,25,5534788672055388032,120.89585713760054,-40.00307350941095,2016.0,,,,,,,,3,0,False,7,2.301121,1.800213,0,0,2.2542944,126.23219,2.799142,24.200533,2.5706604,65.924034,0.75359946,0.22848153,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,26,3377072212924335488,93.71906923878569,22.50675368193066,2016.0,,,,,,,,3,0,False,8,2.3574498,1.0223277,29,0,2.2620378,176.35526,3.8225815,40.246998,1.9687437,43.013264,0.7237662,1.8538378,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,brightest,27,1222646935698492160,233.67254376294218,26.714295174747274,2016.0,42.24080076261629,0.97702134,118.92724128982546,0.34404358,-87.71096348146563,0.6391793,10.337642,95,0,False,10,1.8819535,0.9946901,0,0,2.2693703,222.22235,2.9421518,26.31216,2.4125688,47.053654,0.75918305,0.529583,NOT_AVAILABLE,,147.77314314737762,23.673793629523573,0.023129801493255754,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,28,5111187420714898304,59.507642022011794,-13.509012610930261,2016.0,17.00162879163835,0.22542962,62.22700221870858,0.22304906,-112.00607671028064,0.18227065,1.6072555,95,0,False,13,0.9514525,0.39064485,3,0,2.2707934,574.14905,3.6330206,45.884106,1.9435346,48.14315,0.7758172,1.689486,NOT_AVAILABLE,,128.1310306879502,58.817893994475085,0.013259295746413787,ruwe_gt_1p4,1
gaia_dr3,brightest,29,1563590579347125632,200.98237336533253,54.92525907860076,2016.0,40.213284471127004,0.46230182,122.46748022957269,0.33450148,-22.68188642875364,0.7511896,3.8996084,95,0,False,10,1.7355535,1.1545072,0,0,2.282647,266.9754,2.9681494,21.061357,2.4338107,40.386997,0.7519406,0.5343387,NOT_AVAILABLE,,124.55019745366788,24.867404221060244,0.011496246242917993,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,30,4049506483413484672,275.24868220695066,-29.82822386700995,2016.0,7.846769491115783,0.47914466,33.211995167893946,0.3544813,-27.36096961705406,0.28250024,0.6851711,95,0,False,9,1.0691532,0.59469837,8,0,2.296982,261.40726,3.4772964,22.614233,2.0510972,39.622974,0.77245355,1.4261992,NOT_AVAILABLE,,43.03091076676819,127.4409807924412,0.061062665745582445,astrometric_excess_noise_gt_1,1
gaia_dr3,brightest,31,6227443304915069056,226.0172005141403,-25.2821590562471,2016.0,12.538654525627177,0.2984149,-73.48399761123272,0.4453332,-42.632144437537974,0.5992119,1.3680634,95,0,False,10,1.0428169,1.2252305,0,0,2.3034124,280.56085,3.9132633,695.61835,2.0032084,33.18528,0.7196381,1.9100549,NOT_AVAILABLE,,84.95526849036943,79.75337369381589,0.023799593918777794,astrometric_excess_noise_gt_1,1
gaia_dr3,brightest,32,804753180515722624,155.58176101601168,41.49966386040507,2016.0,17.798718499448466,0.393333,-73.74880343645458,0.5356521,28.259324999144575,0.51643133,3.3351755,95,0,False,12,1.4998267,1.0448301,1,0,2.32451,276.16132,3.6615462,43.83524,2.0164533,50.00405,0.7706971,1.645093,NOT_AVAILABLE,,78.97768962001922,56.18382020205485,0.022098949878663808,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,33,5905821894507108864,220.4821588727846,-47.388273117597144,2016.0,,,,,,,,3,0,False,8,1.891537,2.2245584,0,0,2.3246517,174.14671,2.8155036,38.167088,2.5847902,96.98373,0.7927052,0.23071337,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,34,4429785739602747392,236.0675744297602,6.4258326669088035,2016.0,43.94497411580315,0.46761933,133.92233920144864,0.27242836,45.55042108403326,0.41799313,2.6528404,95,0,False,9,0.9068896,0.73286235,0,0,2.3253543,381.60855,3.3184485,19.887869,1.9836086,79.21979,0.8672043,1.3348399,NOT_AVAILABLE,,141.45682662254447,22.755730777422116,0.010641019572765469,ruwe_gt_1p4,1
gaia_dr3,brightest,35,2106630885454013184,283.83388403904866,43.946451132674866,2016.0,10.440410406499382,0.26363486,20.136233498600635,0.2796787,81.34922542993326,0.26295888,2.949213,95,0,False,22,1.9008311,0.41671443,28,0,2.3616831,295.57587,4.4252152,81.84691,2.0015056,66.95261,0.6949265,2.4237096,NOT_AVAILABLE,,83.80432195036403,95.78167534271242,0.025251388618925945,ruwe_gt_1p4;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,brightest,36,5922444483103229952,261.3248860596135,-55.529996917051356,2016.0,4.560053792219337,0.20770599,-8.039169337949994,0.23233071,-25.92658289598858,0.18600874,2.6301644,95,0,False,14,1.1169888,0.3476198,0,0,2.3912818,641.0719,3.561694,55.80694,2.1189883,65.59164,0.7876921,1.4427056,NOT_AVAILABLE,,27.14435382002679,219.29565868417288,0.045549021775668566,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,37,6407842789021567872,334.62477862508103,-60.25977542657531,2016.0,17.732356212677455,0.32899085,-76.99973801843797,0.2768948,-32.82300860348311,0.39375424,4.619759,95,0,True,20,2.1251574,0.6115008,0,0,2.396663,452.03485,3.5457501,55.21776,2.1070552,74.4213,0.80128205,1.438695,NOT_AVAILABLE,,83.70370092589937,56.39408480216896,0.018553137717655543,ruwe_gt_1p4;astrometric_excess_noise_gt_1;duplicated_source,3
gaia_dr3,brightest,38,856096765753549056,165.46097417209683,56.38257749355825,2016.0,38.60307997876443,1.12847,79.9586126663101,0.6212048,32.364540942038154,0.7928298,5.990816,95,0,False,10,2.1805959,1.4769479,0,0,2.3985364,310.19012,3.0090785,30.56419,2.515501,64.26285,0.7912309,0.49357748,NOT_AVAILABLE,,86.26032257017053,25.90466876088904,0.02923264010594533,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,39,3704342295607157120,193.89877797423057,3.3972301950318524,2016.0,17.4064804454874,0.25126106,-469.7138768334123,0.3037133,-53.70998944969009,0.26981324,2.7638447,95,0,False,14,1.3995912,0.48104364,4,0,2.4037774,549.4776,3.9102104,63.525063,2.0112715,66.02606,0.78533703,1.8989389,NOT_AVAILABLE,,472.77467048961057,57.449867773772056,0.014434914413421924,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,40,5961206940987571200,265.62193838278046,-39.03009162628322,2016.0,,,,,,,,3,0,False,8,2.2231364,1.9142463,0,0,2.4227042,192.00623,2.8537734,22.53616,2.6554146,70.515366,0.82730114,0.19835877,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,41,2193192137376175488,319.64633694354825,62.58579604829105,2016.0,,,,,,,,3,0,False,8,1.88788,1.1708184,0,0,2.428267,297.09833,3.0375452,19.477161,2.3775327,44.037544,0.8548375,0.6600125,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,42,792588939773693568,178.45836676657404,53.694797326318046,2016.0,,,,,,,,3,0,False,8,2.2763054,1.4035717,0,0,2.4362755,228.78357,3.0403385,20.953718,2.5205054,52.656017,0.8052729,0.5198331,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,43,4473334474604992384,265.86794661822,4.568012245771951,2016.0,39.22844495769126,0.20266798,-41.79318180686009,0.25184256,159.42988775386635,0.16284421,2.723848,95,0,False,16,1.1970265,0.36797094,1,0,2.4423249,456.9005,3.399839,35.779766,2.1105976,76.98952,0.8715873,1.2892413,NOT_AVAILABLE,,164.81674415772108,25.491706364565864,0.00516635267099592,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,44,3501215734352781440,188.59681758232725,-23.397012233844624,2016.0,22.00492733579523,0.23327462,1.1162392204898848,0.2596529,-56.70396951863153,0.15425019,3.0930307,95,0,False,15,1.2266297,0.36557338,0,0,2.448283,456.99734,3.3300257,32.122494,2.2373757,41.32597,0.83311915,1.0926499,NOT_AVAILABLE,,56.714955251390734,45.44436728828949,0.010601017680807082,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,45,5605797194566011520,111.0237381697198,-29.303082980151718,2016.0,,,,,,,,3,0,True,8,2.183732,1.2930514,0,0,2.4504085,155.65338,2.9043539,17.539906,2.564822,35.867947,0.85624206,0.3395319,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1;duplicated_source,3
gaia_dr3,brightest,46,2202630001603369856,325.87694430713873,58.78002783444686,2016.0,0.11902358415373226,0.26368567,3.4393409565980617,0.31672442,-4.108339831164347,0.25467202,3.066256,95,0,False,18,1.7062451,0.4666197,10,0,2.450726,194.30455,4.243888,45.57778,1.9729801,72.22725,0.7926577,2.2709079,VARIABLE,,5.3579401250913925,8401.69624457274,2.2154069325847723,ruwe_gt_1p4;parallax_frac_error_gt_0p1;astrometric_excess_noise_gt_1;phot_variable,4
gaia_dr3,brightest,47,4629125170492116224,56.810583950214635,-74.23845269276111,2016.0,15.07934675483247,0.20009784,50.79864554281097,0.29498973,114.79143876879375,0.22464235,1.8690393,95,0,False,18,1.346829,0.42823353,0,0,2.4740036,386.44925,3.8621483,38.73433,2.035936,42.452663,0.83207726,1.8262122,NOT_AVAILABLE,,125.52918705860353,66.31587006111724,0.01326966262252082,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,48,5310393535853560576,140.52832321650078,-55.01061135363584,2016.0,,,,,,,,3,0,False,6,1.8790225,10.117281,0,0,2.487886,199.26152,2.9101694,18.280745,2.663476,51.251766,0.8496139,0.24669337,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,49,702343774145932544,140.2625728404832,34.39263287351821,2016.0,14.704195701416294,0.1808479,-218.72256286031558,0.16134478,16.555167975677605,0.15486127,2.57108,95,0,False,16,1.0748334,0.279607,3,0,2.488654,500.79758,3.7024338,60.59486,2.1015406,65.68962,0.83836687,1.6008933,NOT_AVAILABLE,,219.34820056450795,68.00779997124772,0.01229906768094969,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,50,1625209684868707328,245.9977069286059,61.514463511632556,2016.0,35.71632757836309,0.28292015,-16.394368866203294,0.34641445,57.09390745268847,0.56998706,3.7073624,95,0,False,9,1.369934,0.84922266,0,0,2.494415,569.8779,3.3004897,30.628561,2.2034333,45.4549,0.8954816,1.0970564,NOT_AVAILABLE,,59.4010908884449,27.998399270080576,0.007921311375817974,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,51,2816504901198512768,346.19050678740496,15.205082982106333,2016.0,,,,,,,,3,0,False,5,1.4504805,8.494262,0,0,2.5036576,139.20496,3.054181,15.00798,2.5833557,29.03758,0.82791805,0.47082543,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,52,6126469654585981952,182.08939329942342,-50.72248107334658,2016.0,5.7179329578318505,0.651576,-42.613146390430266,0.41252506,-11.134816926988861,0.48208413,3.2210066,95,0,False,12,2.7503464,0.7503088,0,0,2.508257,198.92209,2.8839037,41.507996,2.6314585,96.1191,0.88888866,0.25244522,NOT_AVAILABLE,,44.04389166830967,174.88837441339714,0.11395306439859265,ruwe_gt_1p4;parallax_frac_error_gt_0p1;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,53,5917537534527580160,254.65491303478962,-55.99029939641002,2016.0,5.772484443283007,0.17267829,-17.51823774702156,0.16610356,-36.120035038888346,0.14339031,2.2396288,95,0,False,17,1.0312685,0.24430475,3,0,2.5107856,440.6771,3.7142208,49.93865,2.1016068,61.545013,0.85298115,1.6126139,NOT_AVAILABLE,,40.14406039467972,173.23563360376355,0.029914033289179374,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,54,5361403934691772160,161.6928645043898,-49.420476913951866,2016.0,29.050584144755422,0.29914537,68.53673565077756,0.2634569,-48.81915516222894,0.27877185,3.4101672,95,0,False,15,1.3240569,0.45086998,0,0,2.5133939,583.155,3.3215032,43.82129,2.2191339,62.076412,0.8964996,1.1023693,NOT_AVAILABLE,,84.14626577821709,34.4227157367,0.010297396060306847,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,55,4076915349846977664,276.99244340050245,-25.422523033637848,2016.0,42.91983428306095,0.21284047,-46.151553394133586,0.23391105,-185.06736012548174,0.2193686,1.6835047,95,0,False,13,1.0215781,0.35184416,0,0,2.5435061,539.8849,3.4018164,40.847416,2.200824,58.20978,0.90610635,1.2009923,NOT_AVAILABLE,,190.73514008830756,23.29925119013489,0.004959023520168218,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,56,5306951892646516992,142.80522590576416,-57.03435042166543,2016.0,14.623396609093676,0.18577716,-32.615183222963346,0.22109054,5.856565752556893,0.21427886,2.7200034,95,0,False,16,1.222464,0.34635377,2,0,2.5465453,593.0037,3.7475293,55.826138,2.1003063,67.76564,0.87482816,1.647223,NOT_AVAILABLE,,33.13683055274738,68.38356551022777,0.012704104423288547,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,57,1297565458994346240,247.55452931903397,21.48954466071868,2016.0,22.002254438170677,0.98668313,-98.82186841087012,0.93692625,-14.869239096336226,1.0297189,10.0778885,95,0,False,16,6.123406,1.7099277,1,0,2.547638,506.78534,3.36776,43.497475,2.2266295,54.151257,0.90647584,1.1411304,NOT_AVAILABLE,,99.9342581276278,45.449888001710725,0.04484463776368898,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,58,1415230383034813824,262.6080575941285,52.301443329615346,2016.0,8.919816494942994,0.19910964,-16.12587706896328,0.18098079,11.357536206993439,0.22921818,3.1540642,95,0,False,15,1.3405317,0.32583794,0,0,2.5482864,452.67096,3.3843937,36.06705,2.2363496,52.552147,0.8967887,1.1480441,NOT_AVAILABLE,,19.724034575524417,112.10992967926421,0.02232216815341683,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,59,2971266110612490624,83.18258484252563,-17.822282254766677,2016.0,1.6817195427885396,0.28016016,3.3641908258333144,0.3227937,1.4840057540654934,0.3404902,3.897747,95,0,False,14,1.7238816,0.5395042,0,0,2.5535128,364.2954,3.146066,34.972607,2.4545782,66.76582,0.8812827,0.6914878,NOT_AVAILABLE,,3.6769624679510304,594.6294697520444,0.16659148671606527,ruwe_gt_1p4;parallax_frac_error_gt_0p1;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,60,6247207266946218112,241.35926902767926,-19.80555058042707,2016.0,,,,,,,,3,0,False,4,2.683136,144.78992,100,0,2.5550153,118.82795,2.760221,39.41318,2.665976,83.21417,0.9803651,0.09424496,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,4
gaia_dr3,brightest,61,4337352305320149760,249.28979755823173,-10.566976077121021,2016.0,7.408845727983025,0.659556,10.464966834036836,0.6532903,24.741567563021235,0.6045217,4.4893146,95,0,False,11,2.010266,1.0968738,0,0,2.5565956,193.7264,3.0091202,27.012888,2.5672572,80.23565,0.894854,0.44186306,NOT_AVAILABLE,,26.863743155283395,134.97379169646157,0.08902277032592819,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,62,1244946371540479616,208.67086285879768,18.39612273503526,2016.0,,,,,,,,3,0,False,13,8.704568,2.0407834,0,0,2.5583582,459.32846,3.2581592,35.031643,2.357232,58.035908,0.8872672,0.90092707,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1,2
gaia_dr3,brightest,63,3990320597065899776,168.52777245409249,20.523137041266512,2016.0,,,,,,,,3,0,False,6,1.0493416,0.97856325,0,0,2.5716317,291.1699,3.1165872,35.216194,2.551048,48.758053,0.8680114,0.5655391,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;visibility_periods_lt_8;astrometric_excess_noise_gt_1,3
gaia_dr3,brightest,64,6170243926896213120,207.36109585015143,-34.451040500017236,2016.0,,,,,,,,3,0,False,8,1.9482524,0.76530856,25,0,2.5794034,297.1233,4.4477334,96.88082,2.0073907,33.12919,0.8426393,2.4403427,NOT_AVAILABLE,,,,,astrometric_params_not_31_or_95;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,brightest,65,5099455184968674560,49.87942190770887,-21.75771998267506,2016.0,10.615268776173938,0.32133833,52.7739441986668,0.2770107,32.718263924053616,0.3120151,3.8821924,95,0,False,14,1.3510402,0.4988398,11,0,2.5895581,391.56622,4.1026216,55.33618,2.0912385,55.52153,0.84608835,2.011383,NOT_AVAILABLE,,62.09326839914312,94.20392654065516,0.0302713320326051,ruwe_gt_1p4;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,brightest,66,5502164890740285696,102.48426657164553,-50.61484787877496,2016.0,18.757713279082175,0.34751862,32.618184414772365,0.3700837,-69.56573406322882,0.4217877,4.957329,95,0,False,22,2.9012156,0.6054299,0,0,2.6184993,451.31168,3.558935,46.43435,2.24651,57.994057,0.89793223,1.3124249,NOT_AVAILABLE,,76.8331784470223,53.31140236135065,0.01852670513216299,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
