catalog,cohort,cohort_rank,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
gaia_dr3,nearest,64,5985290231327158144,235.1951774625917,-51.028101306904475,2016.0,187.7289806878707,0.04963138,1949.461491458244,0.049766965,-324.78911433214125,0.049594145,1.0455922,31,0,False,20,0.42432746,0.079413034,0,0,12.7359295,1954.6771,15.514997,425.28598,11.288808,1289.7816,1.6521852,4.2261887,NOT_AVAILABLE,,1976.3319750151434,5.326828049328511,0.00026437782468576347,,0
gaia_dr3,nearest,65,3187115498866675456,75.4868052125233,-6.948587409027854,2016.0,186.04662779359126,0.027749853,-551.7464349149869,0.02649439,-533.648216597346,0.020725613,1.1008298,31,0,False,21,0.20986211,0.039683666,3,0,10.649305,1468.2905,12.41324,321.3016,9.380491,772.4271,1.4972247,3.0327492,NOT_AVAILABLE,,767.5966046817338,5.374996643902874,0.00014915536786535067,,0
gaia_dr3,nearest,66,3741297293732404352,206.4405658448607,14.885052704598573,2016.0,183.99619525468464,0.025324116,1776.006179566446,0.033817586,-1455.155718005634,0.016629888,1.0476037,31,0,False,17,0.14070432,0.047535002,0,0,7.6105833,2943.3481,8.684302,1145.1875,6.56938,1789.8868,1.3679916,2.1149225,NOT_AVAILABLE,3424.9907,2296.013090882257,5.434894991256834,0.00013763390865013903,,0
gaia_dr3,nearest,67,470826482637310848,67.81389197465391,58.969481205135885,2016.0,181.2730074917688,0.02025858,1334.7796929514584,0.021359613,-1947.638150541708,0.018827802,0.92638206,95,0,False,21,0.13835116,0.031269837,0,0,12.33619,4114.686,12.493927,1533.0059,12.051627,2045.8462,1.1742185,0.44229984,NOT_AVAILABLE,,2361.1292201319934,5.516541121244473,0.0001117572863355395,,0
gaia_dr3,nearest,68,470826482637310080,67.80919062832808,58.967979971547436,2016.0,181.24383901243414,0.049853016,1300.3647836025643,0.05556656,-2046.1055188965706,0.047106765,1.2182512,95,0,False,21,0.41426003,0.08324972,2,0,9.702565,1251.2351,11.347691,380.53183,8.451808,766.14966,1.4914057,2.8958826,NOT_AVAILABLE,,2424.3548347741403,5.517428925853836,0.0002750604708148,,0
gaia_dr3,nearest,69,939072613334579328,103.70012922713916,33.266408018167255,2016.0,179.06293491259635,0.027963677,-726.6720778359679,0.030037006,-398.10237894601846,0.024498533,1.1459758,31,0,False,14,0.18602125,0.04272029,3,0,8.863551,1754.0227,10.256712,837.2505,7.6955404,1787.2277,1.4352903,2.5611715,NOT_AVAILABLE,3337.7017,828.5757737400498,5.584628669736241,0.00015616675463775762,,0
gaia_dr3,nearest,70,6882963066420161664,313.1361327596479,-16.974558468206272,2016.0,177.93122142191174,0.03653056,-309.11501874685354,0.04104025,37.05090624523243,0.025808834,1.0382286,31,0,False,17,0.21902096,0.059046403,2,0,10.081701,1857.9568,11.736595,551.99695,8.835035,1274.3555,1.4849694,2.9015598,NOT_AVAILABLE,3000.1555,311.3275838541465,5.620149134079134,0.00020530720495952342,,0
gaia_dr3,nearest,71,2091177593123254016,278.90744884954285,32.994787158699616,2016.0,175.79296679952537,0.046801604,-72.65040524928749,0.047247637,-755.1456226325628,0.052375123,1.0964748,31,0,False,28,0.5009722,0.075700074,0,0,14.850962,1223.1804,18.456402,76.87659,13.305739,748.19586,1.7732291,5.1506624,NOT_AVAILABLE,,758.6323172420264,5.688509718027581,0.00026623138105355684,,0
gaia_dr3,nearest,72,3209938366665770752,82.86754111476276,-3.6865276019053095,2016.0,175.31313655111924,0.020392798,761.6309015978574,0.01798819,-2092.208719837279,0.013469684,0.96368384,31,0,False,20,0.104163714,0.025803676,0,0,7.1082892,2465.523,8.191394,939.2148,6.069535,1152.8007,1.3631953,2.121859,NOT_AVAILABLE,,2226.5262086110533,5.704079110514413,0.00011632213243403462,,0
gaia_dr3,nearest,73,6305165514134625024,224.97665286074593,-18.53775641089888,2016.0,174.02530425165742,1.9005988,8.935928343633153,1.8164712,-9.867716145115926,1.9178163,1.0239208,95,0,False,9,1.566254,3.3303552,14,15,20.435377,49.972385,20.785662,3.6161373,18.809788,15.210334,2.4064913,1.975874,NOT_AVAILABLE,,13.312499287629196,5.746290772483888,0.01092139314217837,astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,2
gaia_dr3,nearest,74,2940856402123426176,92.64357908167638,-21.86782311323394,2016.0,173.57398583239672,0.017049566,-135.6916079479044,0.010703687,-719.1781339548138,0.01708214,1.0134844,31,0,False,26,0.12288034,0.024208793,0,0,7.3134713,5079.1504,8.365829,2280.6277,6.291551,2451.2063,1.3540184,2.0742784,NOT_AVAILABLE,,731.8670649962436,5.761231991098029,9.822650456247582e-05,,0
gaia_dr3,nearest,75,2261614264931057664,293.09759805108064,69.65345106254792,2016.0,173.49391001786597,0.07480691,597.3842379704172,0.115345165,-1738.2861023860867,0.10216282,1.6816003,95,0,False,18,0.6633254,0.16017562,1,0,4.449041,1062.0726,4.859488,1485.7218,3.8651726,345.45535,1.2176324,0.9943154,NOT_AVAILABLE,5153.247,1838.0714081678407,5.763891077773407,0.0004311788596798489,ruwe_gt_1p4,1
gaia_dr3,nearest,76,3340477717172813568,85.547707594821,12.482359917793618,2016.0,172.67623105398982,0.028589318,1997.3418701227267,0.029268274,-1569.3549468971642,0.019930467,1.114727,31,0,False,19,0.19374153,0.043405727,2,0,10.11378,2550.0732,11.743633,1137.2651,8.873728,2339.3528,1.4805942,2.8699055,NOT_AVAILABLE,3000.0286,2540.1278502264313,5.791185005001267,0.00016556602724412142,,0
gaia_dr3,nearest,77,6232511606838403968,224.37159427348143,-21.423140396261676,2016.0,169.8842702825854,0.06534182,1031.4718694823848,0.06761191,-1723.6189029383202,0.05478082,1.2978287,31,0,False,14,0.3995586,0.09572765,0,0,5.3640366,1479.6636,5.9606276,749.8265,4.637024,660.7481,1.2409074,1.3236036,NOT_AVAILABLE,4503.0303,2008.6802483471042,5.886360157633197,0.00038462550237482803,,0
gaia_dr3,nearest,78,5918660719983560192,266.6334444727895,-57.32506180218072,2016.0,169.8041953551915,0.046469025,-1116.9094993763981,0.04607181,-1353.9274705312537,0.04745149,0.97503436,95,0,False,18,0.33651322,0.07632301,2,0,9.592273,1696.769,11.001,624.5003,8.416265,1873.1874,1.4415545,2.5847359,NOT_AVAILABLE,3104.3184,1755.165640404459,5.889136001075998,0.0002736624099107308,,0
gaia_dr3,nearest,79,6663600360560306560,290.20411626707914,-45.57110617010142,2016.0,169.23508466417934,0.05884779,658.775373074398,0.060187377,-2896.149542992778,0.045200467,1.2843816,95,0,False,16,0.44409123,0.08977287,2,0,10.752913,1360.9061,12.519102,439.09814,9.472213,924.35126,1.5118383,3.0468893,NOT_AVAILABLE,,2970.129149977588,5.90894022941132,0.0003477280661873233,,0
gaia_dr3,nearest,80,2739689239311660672,357.3066038231343,2.3969179441959985,2016.0,169.21632962255026,0.028058065,992.7203890285491,0.035269726,-968.8064663267655,0.019325616,1.1554246,31,0,False,16,0.14700685,0.04927482,0,0,8.152917,3364.4397,9.216571,1488.4519,7.120805,3108.3958,1.3613464,2.095766,NOT_AVAILABLE,3619.1145,1387.112014218588,5.909595145046433,0.00016581180530324672,,0
gaia_dr3,nearest,81,4293318823182081408,289.2276515036191,5.162976302668586,2016.0,169.06150528157374,0.023926072,-579.0805296593278,0.024688331,-1332.8677163542409,0.021144519,0.91293514,31,0,False,16,0.11797045,0.035226814,0,0,8.099911,1992.98,9.355669,743.1493,6.97715,697.5233,1.412024,2.378519,NOT_AVAILABLE,3235.7446,1453.227652203844,5.915007075883356,0.0001415228841290284,,0
gaia_dr3,nearest,82,6002807341299977216,233.0469274248337,-41.28017408697192,2016.0,168.9965073189456,0.027027713,-1176.447023619858,0.029093288,-1030.9703349025851,0.020793993,1.0352235,31,0,False,17,0.14503162,0.04279744,0,0,8.2741785,2958.6562,9.566771,1516.1649,7.139158,2414.3164,1.417859,2.4276128,NOT_AVAILABLE,3211.7449,1564.2657801132043,5.917282054313164,0.0001599306019021782,,0
gaia_dr3,nearest,83,4293315765165489536,289.2373736967538,5.14437331543419,2016.0,168.95370741857366,0.0668329,-598.7612674421905,0.071685836,-1366.0634969863777,0.06496898,1.2698908,31,0,False,17,0.5692136,0.10749995,0,0,14.3032875,1702.7749,17.74616,88.257324,12.774753,875.3739,1.7508157,4.971408,NOT_AVAILABLE,,1491.524231512056,5.918781039368104,0.0003955693016059562,,0
gaia_dr3,nearest,84,425040000962559616,12.285227381524425,57.81272812559009,2016.0,168.83216034019418,0.1663396,1078.6091666696218,0.1266705,-551.1334202185512,0.1531009,3.1213033,95,0,False,22,1.1890016,0.2420009,0,0,3.3200667,1000.4646,3.7355075,89.0607,2.8486214,290.32062,1.1444602,0.8868861,NOT_AVAILABLE,5726.01,1211.2579334334757,5.923042138328477,0.000985236495887424,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,nearest,85,425040000962497792,12.281184764215306,57.815739188554126,2016.0,168.71856118825883,0.021581342,1144.6933944408322,0.018388271,-469.66761852950583,0.019459886,1.0389044,95,0,False,23,0.14002885,0.028042056,0,0,6.762044,5074.191,7.6099744,1126.179,5.8559637,1302.4802,1.3018358,1.7540107,NOT_AVAILABLE,,1237.2997369965178,5.927030155764452,0.00012791326746642304,,0
gaia_dr3,nearest,86,4109030160308317312,258.83511696459266,-26.60789783205067,2016.0,168.13027793748972,0.10807573,-465.86077428732233,0.11067274,-1141.1676949906755,0.07299198,0.66811454,31,0,False,14,0.55409306,0.15611975,0,0,4.828591,1483.7317,5.282556,819.71515,4.2228065,324.4475,1.2128047,1.0597496,NOT_AVAILABLE,4997.0127,1232.5948114079968,5.947768672408884,0.000642809444131102,,0
gaia_dr3,nearest,87,4109030160308320128,258.83412017812816,-26.606806615399403,2016.0,168.00307885629599,0.13433942,-498.6001998992269,0.12304996,-1149.1581425021811,0.08629262,0.6913257,31,0,False,14,0.55102795,0.18217775,0,0,4.831335,1231.2737,5.2874,622.4011,4.2290955,481.90646,1.209485,1.0583043,NOT_AVAILABLE,4991.236,1252.6637999952789,5.952271867918357,0.0007996247622488089,,0
gaia_dr3,nearest,88,4109034455276324608,259.05329410009625,-26.551146094884785,2016.0,167.9616795430231,0.031054644,-479.57323273959537,0.031484798,-1124.3316833654421,0.019801429,0.73806286,31,0,False,15,0.1280463,0.04468728,1,0,5.889863,4019.1606,6.53097,1059.7688,5.116134,380.78204,1.2602421,1.4148359,NOT_AVAILABLE,4381.2256,1222.3388318218786,5.953738988087766,0.00018489124423258052,,0
gaia_dr3,nearest,89,3136952686035250688,116.1658359308822,3.5504844454883244,2016.0,166.97689652666736,0.034340866,-347.78160133471783,0.04000208,-445.7017799350484,0.02487343,1.3503697,31,0,False,18,0.27955645,0.056350425,5,0,9.692206,1199.3977,11.416927,301.34695,8.419889,749.6923,1.506855,2.997038,NOT_AVAILABLE,3098.9648,565.3336350016784,5.988852474811047,0.00020566237979257677,,0
gaia_dr3,nearest,90,6697578465310949376,302.8022690433109,-36.10821653736984,2016.0,166.3272042796776,0.106505066,458.88173849748836,0.09990689,-1576.7321098687532,0.07346191,0.94949293,31,0,False,14,0.5466731,0.14914702,0,0,5.033037,1516.8344,5.506255,1389.6954,4.404858,669.79047,1.2197398,1.101397,NOT_AVAILABLE,,1642.1499919975786,6.01224558742964,0.0006403346140376416,,0
