source_id,original_ext_source_id,angular_distance,score,xm_flag
4935615308047192576,6867,0.01621632,11.786561956277682,8
4081642115877635840,93683,0.0062125237,12.737560176991499,8
4780294722094459904,19394,0.006449009,12.307065124054025,8
4721111481504887040,13389,0.003993407,16.289887354940902,8
5463554406059006336,49091,0.0040580053,15.187096426387313,8
3870025847369674624,51624,0.016146962,14.458937635420863,8
4201781696994073472,95071,0.0039592707,13.68747853706501,8
4646535078125821568,14754,0.0016454395,17.935685231635407,8
4075141768785646848,92403,0.0028457954,13.254676220836021,8
4662889729476972416,21609,0.005131788,8.332584729599114,8
4269932382607207040,89962,0.0128288,11.891674935113906,8
4082115215112774272,94141,0.012875365,11.199677950006656,8
5310393535853560576,45941,0.40621313,5.863416774097293,16
5306951892646516992,46701,0.0061644027,13.016857135903042,8
4282578724832056576,93101,0.0032292807,13.922367543803114,8
4444057469252265984,83000,0.011936807,8.633786711070568,8
4296708789290712064,98036,0.0017873271,14.633822080606533,8
5160075762132996992,13402,0.0022250635,16.347126482639577,8
4846689899968623744,16536,0.003209636,17.07137371037503,8
3748360796947806208,51069,0.0092482865,13.261390100595095,8
5308225539451195520,48774,0.0056574116,12.147631611389569,8
5449188358930264704,51172,0.0025351632,16.399641294311568,8
3855208897392952192,51317,0.00293009,17.627567700796302,8
3970052886914547712,54879,0.019546634,13.770661494078182,8
4177731838628465408,88574,0.0023441694,15.528297225236535,8
4433711099194059904,80837,0.001938845,15.993349603526783,8
4339465360510320128,82809,0.010642881,11.220935191919187,8
4164319171172759040,88048,0.011716363,10.103827022904108,8
4990516294443333504,765,0.006271326,15.48297173051424,8
4792774797545800832,27321,0.006426579,15.358862513708425,8
4657193606465368704,27080,0.002032254,12.869040847132313,8
4093933487636355968,89341,0.030597502,5.167777017485059,16
4722135642226902656,15371,0.0025909336,17.624249320247987,8
4049506483413484672,89931,0.019643366,8.389408519247898,8
4017860992519744384,57087,0.004712395,16.229569212393194,8
5173421634271199104,13701,0.011460321,15.676684486433542,8
5381537023379295232,57443,0.008252499,6.542134035021495,8
5044368071870093312,13847,0.008028795,15.61220718665992,8
4933453324590295040,5165,0.8945721,1.50652772952302,16
5528866839863569024,42808,0.0013264635,13.822142045966057,8
5255378028454342272,51232,0.011825438,8.631477118749165,8
5339892367684811520,55042,0.009034721,5.6509091254657084,8
